"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"17.12.2018","3,310","3,250","3,320","3,240","2,98M","2,80%"
"14.12.2018","3,220","3,240","3,290","3,190","3,10M","-1,23%"
"13.12.2018","3,260","3,260","3,280","3,240","2,71M","0,93%"
"12.12.2018","3,230","3,190","3,250","3,190","5,27M","3,86%"
"11.12.2018","3,110","3,020","3,130","3,000","4,47M","0,65%"
"10.12.2018","3,090","3,090","3,140","3,040","3,79M","-2,52%"
"07.12.2018","3,170","3,140","3,220","3,090","4,24M","1,93%"
"06.12.2018","3,110","3,070","3,130","3,050","3,22M","0,65%"
"04.12.2018","3,090","3,000","3,100","3,000","4,67M","3,69%"
"03.12.2018","2,980","2,990","3,020","2,930","3,87M","1,71%"
"30.11.2018","2,930","3,000","3,000","2,900","3,72M","-4,56%"
"29.11.2018","3,070","3,120","3,140","3,050","2,71M","-0,32%"
"28.11.2018","3,080","2,940","3,110","2,900","3,87M","4,41%"
"27.11.2018","2,950","3,010","3,010","2,930","2,79M","-2,64%"
"26.11.2018","3,030","3,050","3,060","2,990","5,93M","-0,66%"
"23.11.2018","3,050","3,070","3,090","3,030","1,79M","-0,33%"
"21.11.2018","3,060","3,020","3,060","2,990","3,60M","3,38%"
"20.11.2018","2,960","2,990","2,990","2,890","3,89M","0,00%"
"19.11.2018","2,960","2,980","3,020","2,950","2,10M","0,00%"
"16.11.2018","2,960","2,930","2,980","2,920","1,92M","2,78%"
"15.11.2018","2,880","2,820","2,920","2,820","2,59M","2,49%"
"14.11.2018","2,810","2,740","2,840","2,700","3,96M","2,18%"
"13.11.2018","2,750","2,770","2,810","2,730","1,85M","-0,36%"
"12.11.2018","2,760","2,750","2,810","2,730","3,27M","-1,43%"
"09.11.2018","2,800","2,730","2,850","2,710","6,24M","-3,11%"
"08.11.2018","2,890","2,840","2,930","2,820","4,94M","2,12%"
"07.11.2018","2,830","2,850","2,900","2,800","4,38M","1,07%"
"06.11.2018","2,800","2,850","2,860","2,770","2,43M","-1,41%"
"05.11.2018","2,840","2,830","2,910","2,790","4,34M","3,65%"
"02.11.2018","2,740","2,780","2,820","2,730","3,57M","-0,72%"
"01.11.2018","2,760","2,740","2,780","2,710","4,46M","3,76%"
"31.10.2018","2,660","2,740","2,750","2,630","5,22M","-3,27%"
"30.10.2018","2,750","2,750","2,790","2,670","4,07M","1,48%"
"29.10.2018","2,710","2,800","2,810","2,690","3,75M","-1,09%"
"26.10.2018","2,740","2,870","2,920","2,720","9,87M","-1,08%"
"25.10.2018","2,770","2,970","2,990","2,760","6,03M","-6,73%"
"24.10.2018","2,970","3,000","3,010","2,940","4,12M","-1,33%"
"23.10.2018","3,010","2,990","3,020","2,960","6,83M","5,99%"
"22.10.2018","2,840","2,870","2,890","2,820","2,03M","-2,74%"
"19.10.2018","2,920","2,910","2,940","2,850","5,41M","1,39%"
"18.10.2018","2,880","2,880","3,000","2,850","5,76M","0,35%"
"17.10.2018","2,870","2,920","2,940","2,830","4,45M","-1,71%"
"16.10.2018","2,920","2,930","2,960","2,890","8,82M","-1,68%"
"15.10.2018","2,970","2,860","3,000","2,860","13,70M","6,45%"
"12.10.2018","2,790","2,800","2,820","2,710","6,14M","0,00%"
"11.10.2018","2,790","2,630","2,820","2,610","10,75M","6,08%"
"10.10.2018","2,630","2,500","2,650","2,490","5,76M","4,78%"
"09.10.2018","2,510","2,510","2,590","2,500","3,05M","-0,40%"
"08.10.2018","2,520","2,400","2,520","2,390","2,92M","1,61%"
"05.10.2018","2,480","2,460","2,500","2,450","2,77M","1,22%"
"04.10.2018","2,450","2,440","2,490","2,430","4,68M","-0,41%"
"03.10.2018","2,460","2,490","2,510","2,440","3,39M","-2,38%"
"02.10.2018","2,520","2,460","2,560","2,460","3,75M","3,70%"
"01.10.2018","2,430","2,430","2,470","2,420","1,42M","0,41%"
"28.09.2018","2,420","2,440","2,480","2,420","3,67M","-0,82%"
"27.09.2018","2,440","2,460","2,470","2,410","3,15M","-3,17%"
"26.09.2018","2,520","2,560","2,600","2,510","3,31M","-1,18%"
"25.09.2018","2,550","2,570","2,620","2,550","3,16M","0,79%"
"24.09.2018","2,530","2,460","2,580","2,460","6,07M","3,69%"
"21.09.2018","2,440","2,450","2,500","2,420","10,62M","-2,40%"
"20.09.2018","2,500","2,510","2,520","2,460","3,52M","0,00%"
"19.09.2018","2,500","2,470","2,560","2,450","5,71M","3,31%"
"18.09.2018","2,420","2,400","2,470","2,380","5,12M","2,11%"
"17.09.2018","2,370","2,330","2,390","2,310","5,82M","0,42%"
"14.09.2018","2,360","2,390","2,400","2,340","4,73M","-0,42%"
"13.09.2018","2,370","2,320","2,390","2,300","5,53M","1,28%"
"12.09.2018","2,340","2,270","2,400","2,250","6,10M","2,18%"
"11.09.2018","2,290","2,230","2,320","2,200","4,80M","0,00%"
"10.09.2018","2,290","2,320","2,340","2,260","4,52M","-2,55%"
"07.09.2018","2,350","2,320","2,380","2,300","4,41M","1,73%"
"06.09.2018","2,310","2,310","2,370","2,290","5,37M","-0,43%"
"05.09.2018","2,320","2,340","2,360","2,270","7,29M","-2,93%"
"04.09.2018","2,390","2,390","2,400","2,320","3,86M","-4,02%"
"31.08.2018","2,490","2,490","2,520","2,450","3,30M","-0,80%"
"30.08.2018","2,510","2,500","2,520","2,440","2,13M","-0,40%"
"29.08.2018","2,520","2,520","2,580","2,490","2,40M","0,40%"
"28.08.2018","2,510","2,600","2,620","2,460","3,79M","-3,09%"
"27.08.2018","2,590","2,550","2,600","2,540","2,21M","1,97%"
"24.08.2018","2,540","2,460","2,600","2,450","4,55M","5,39%"
"23.08.2018","2,410","2,450","2,450","2,390","3,93M","-2,82%"
"22.08.2018","2,480","2,470","2,500","2,440","4,59M","-2,36%"
"21.08.2018","2,540","2,460","2,540","2,440","4,26M","2,83%"
"20.08.2018","2,470","2,460","2,520","2,390","6,29M","-0,80%"
"17.08.2018","2,490","2,370","2,520","2,360","9,28M","0,40%"
"16.08.2018","2,480","2,630","2,700","2,480","5,79M","-7,46%"
"15.08.2018","2,680","2,760","2,760","2,570","8,56M","-8,53%"
"14.08.2018","2,930","2,970","3,020","2,900","9,54M","-12,80%"
"13.08.2018","3,360","3,470","3,470","3,340","6,86M","-4,27%"
"10.08.2018","3,510","3,470","3,540","3,440","4,09M","-1,96%"
"09.08.2018","3,580","3,590","3,630","3,560","1,75M","0,00%"
"08.08.2018","3,580","3,530","3,600","3,520","2,68M","1,70%"
"07.08.2018","3,520","3,580","3,590","3,510","2,25M","-0,28%"
"06.08.2018","3,530","3,600","3,630","3,520","2,92M","-3,02%"
"03.08.2018","3,640","3,590","3,670","3,560","4,04M","1,11%"
"02.08.2018","3,600","3,640","3,690","3,580","3,74M","-2,70%"
"01.08.2018","3,700","3,690","3,730","3,640","2,24M","-1,07%"
"31.07.2018","3,740","3,650","3,760","3,640","2,85M","1,63%"
"30.07.2018","3,680","3,680","3,720","3,650","2,38M","0,55%"
"27.07.2018","3,660","3,620","3,690","3,610","1,83M","2,52%"
"26.07.2018","3,570","3,610","3,670","3,550","4,41M","-1,11%"
"25.07.2018","3,610","3,680","3,700","3,560","4,01M","-0,82%"
"24.07.2018","3,640","3,640","3,670","3,590","3,43M","0,83%"
"23.07.2018","3,610","3,600","3,620","3,580","1,84M","0,00%"
"20.07.2018","3,610","3,600","3,620","3,550","2,38M","1,69%"
"19.07.2018","3,550","3,490","3,610","3,480","5,94M","-0,84%"
"18.07.2018","3,580","3,550","3,620","3,530","3,02M","0,00%"
"17.07.2018","3,580","3,490","3,650","3,480","5,18M","0,28%"
"16.07.2018","3,570","3,530","3,580","3,510","2,61M","0,28%"
"13.07.2018","3,560","3,520","3,590","3,510","2,48M","-0,84%"
"12.07.2018","3,590","3,660","3,660","3,580","3,83M","-2,18%"
"11.07.2018","3,670","3,640","3,680","3,620","4,60M","-1,34%"
"10.07.2018","3,720","3,640","3,730","3,640","3,51M","1,92%"
"09.07.2018","3,650","3,720","3,750","3,630","3,31M","-1,62%"
"06.07.2018","3,710","3,670","3,720","3,640","2,34M","1,64%"
"05.07.2018","3,650","3,640","3,670","3,600","2,63M","3,69%"
"03.07.2018","3,520","3,550","3,580","3,500","2,02M","-0,56%"
"02.07.2018","3,540","3,520","3,550","3,500","2,34M","-0,84%"
"29.06.2018","3,570","3,560","3,610","3,540","1,98M","1,13%"
"28.06.2018","3,530","3,480","3,550","3,450","6,08M","0,57%"
"27.06.2018","3,510","3,500","3,570","3,480","3,38M","-0,57%"
"26.06.2018","3,530","3,540","3,550","3,500","4,00M","-1,67%"
"25.06.2018","3,590","3,530","3,620","3,510","3,52M","1,41%"
"22.06.2018","3,540","3,580","3,600","3,540","3,27M","-0,84%"
"21.06.2018","3,570","3,530","3,590","3,530","3,07M","-1,11%"
"20.06.2018","3,610","3,620","3,640","3,600","2,41M","-1,10%"
"19.06.2018","3,650","3,610","3,670","3,610","2,05M","-0,27%"
"18.06.2018","3,660","3,640","3,690","3,600","2,63M","-1,35%"
"15.06.2018","3,710","3,720","3,750","3,650","10,98M","-2,62%"
"14.06.2018","3,810","3,750","3,820","3,730","4,55M","2,14%"
"13.06.2018","3,730","3,680","3,740","3,620","3,51M","0,54%"
"12.06.2018","3,710","3,700","3,730","3,650","3,74M","-1,07%"
"11.06.2018","3,750","3,580","3,770","3,580","4,36M","3,31%"
"08.06.2018","3,630","3,630","3,680","3,620","1,39M","-0,82%"
"07.06.2018","3,660","3,640","3,670","3,640","1,77M","0,83%"
"06.06.2018","3,630","3,640","3,660","3,590","1,72M","-0,55%"
"05.06.2018","3,650","3,590","3,680","3,570","2,90M","1,11%"
"04.06.2018","3,610","3,620","3,630","3,580","3,15M","1,69%"
"01.06.2018","3,550","3,570","3,590","3,530","2,69M","-0,56%"
"31.05.2018","3,570","3,630","3,650","3,570","3,39M","0,28%"
"30.05.2018","3,560","3,560","3,570","3,520","7,57M","0,00%"
"29.05.2018","3,560","3,530","3,630","3,510","2,97M","-1,93%"
"25.05.2018","3,630","3,580","3,630","3,560","2,71M","0,00%"
"24.05.2018","3,630","3,630","3,670","3,600","2,06M","-0,27%"
"23.05.2018","3,640","3,540","3,680","3,520","3,65M","1,11%"
"22.05.2018","3,600","3,640","3,640","3,590","2,33M","-0,28%"
"21.05.2018","3,610","3,570","3,620","3,550","1,69M","-0,28%"
"18.05.2018","3,620","3,560","3,660","3,510","3,60M","0,00%"
"17.05.2018","3,620","3,610","3,630","3,600","1,76M","-0,28%"
"16.05.2018","3,630","3,700","3,710","3,620","3,19M","-1,36%"
"15.05.2018","3,680","3,720","3,730","3,670","3,81M","-4,17%"
"14.05.2018","3,840","3,890","3,890","3,810","1,72M","-0,52%"
"11.05.2018","3,860","3,900","3,920","3,850","1,48M","-0,52%"
"10.05.2018","3,880","3,880","3,900","3,850","2,70M","0,26%"
"09.05.2018","3,870","3,880","3,920","3,830","2,25M","-1,28%"
"08.05.2018","3,920","3,800","3,940","3,750","5,64M","2,35%"
"07.05.2018","3,830","3,860","3,920","3,830","1,44M","-2,05%"
"04.05.2018","3,910","3,860","3,930","3,850","4,17M","-0,76%"
"03.05.2018","3,940","3,950","3,960","3,860","2,29M","1,29%"
"02.05.2018","3,890","3,900","3,980","3,850","4,02M","0,52%"
"01.05.2018","3,870","3,780","3,880","3,710","2,77M","1,31%"
"30.04.2018","3,820","3,690","3,830","3,670","4,37M","1,06%"
"27.04.2018","3,780","3,730","3,780","3,700","1,55M","1,34%"
"26.04.2018","3,730","3,710","3,750","3,670","3,64M","0,00%"
"25.04.2018","3,730","3,640","3,760","3,590","7,29M","-5,57%"
"24.04.2018","3,950","3,930","3,990","3,910","3,01M","0,51%"
"23.04.2018","3,930","3,960","3,980","3,910","2,40M","-2,24%"
"20.04.2018","4,020","3,940","4,020","3,910","3,63M","0,50%"
"19.04.2018","4,000","4,080","4,090","3,950","5,27M","2,04%"
"18.04.2018","3,920","3,920","4,000","3,890","5,65M","1,03%"
"17.04.2018","3,880","3,900","3,900","3,860","3,68M","-1,02%"
"16.04.2018","3,920","3,940","3,950","3,860","2,89M","0,26%"
"13.04.2018","3,910","4,000","4,000","3,860","4,68M","3,71%"
"12.04.2018","3,770","3,820","3,820","3,750","3,79M","-1,82%"
"11.04.2018","3,840","3,850","3,950","3,810","7,35M","3,23%"
"10.04.2018","3,720","3,820","3,820","3,700","4,37M","-2,11%"
"09.04.2018","3,800","3,890","3,940","3,750","5,79M","-2,56%"
"06.04.2018","3,900","3,930","3,950","3,860","3,04M","2,36%"
"05.04.2018","3,810","3,820","3,850","3,780","2,25M","-0,78%"
"04.04.2018","3,840","3,950","3,970","3,820","3,24M","-0,26%"
"03.04.2018","3,850","4,010","4,010","3,830","3,71M","-4,23%"
"02.04.2018","4,020","4,050","4,110","4,010","4,23M","0,00%"
"29.03.2018","4,020","4,000","4,060","3,980","3,20M","-0,99%"
"28.03.2018","4,060","4,200","4,200","4,040","5,75M","-4,92%"
"27.03.2018","4,270","4,170","4,280","4,130","4,07M","0,47%"
"26.03.2018","4,250","4,120","4,290","4,090","4,90M","3,66%"
"23.03.2018","4,100","4,060","4,140","4,050","4,48M","3,02%"
"22.03.2018","3,980","3,870","4,020","3,870","4,53M","2,31%"
"21.03.2018","3,890","3,850","3,900","3,780","4,77M","2,10%"
"20.03.2018","3,810","3,780","3,850","3,770","5,39M","0,79%"
"19.03.2018","3,780","3,740","3,830","3,710","3,08M","1,34%"
"16.03.2018","3,730","3,720","3,770","3,680","9,38M","0,00%"
"15.03.2018","3,730","3,750","3,780","3,680","3,42M","-0,80%"
"14.03.2018","3,760","3,830","3,830","3,740","4,26M","-2,34%"
"13.03.2018","3,850","3,890","3,890","3,820","3,35M","-1,79%"
"12.03.2018","3,920","3,840","3,940","3,800","2,61M","0,77%"
"09.03.2018","3,890","3,900","3,960","3,880","3,34M","-1,77%"
"08.03.2018","3,960","3,950","3,990","3,910","2,07M","-0,75%"
"07.03.2018","3,990","4,030","4,030","3,930","3,40M","-1,48%"
"06.03.2018","4,050","4,010","4,100","3,990","3,45M","2,53%"
"05.03.2018","3,950","3,890","3,980","3,880","3,03M","0,51%"
"02.03.2018","3,930","3,910","3,990","3,900","3,88M","-1,26%"
"01.03.2018","3,980","3,860","4,010","3,800","4,76M","1,53%"
"28.02.2018","3,920","3,860","3,980","3,850","4,00M","1,82%"
"27.02.2018","3,850","3,950","3,960","3,780","3,25M","-3,27%"
"26.02.2018","3,980","4,000","4,050","3,950","2,07M","0,25%"
"23.02.2018","3,970","3,950","4,000","3,940","1,88M","0,00%"
"22.02.2018","3,970","3,940","4,020","3,920","3,99M","1,02%"
"21.02.2018","3,930","3,940","4,090","3,920","6,11M","1,03%"
"20.02.2018","3,890","4,000","4,040","3,880","5,58M","-4,89%"
"16.02.2018","4,090","4,140","4,240","4,030","5,41M","-1,92%"
"15.02.2018","4,170","4,100","4,200","4,060","3,86M","1,21%"
"14.02.2018","4,120","3,800","4,150","3,770","6,54M","1,23%"
"13.02.2018","4,070","3,990","4,080","3,960","3,72M","0,99%"
"12.02.2018","4,030","3,820","4,080","3,790","6,31M","5,50%"
"09.02.2018","3,820","3,850","3,880","3,760","8,63M","-2,80%"
"08.02.2018","3,930","3,940","4,050","3,890","7,16M","-3,68%"
"07.02.2018","4,080","4,080","4,180","4,050","3,79M","-1,45%"
"06.02.2018","4,140","4,190","4,290","4,140","5,12M","-2,36%"
"05.02.2018","4,240","4,130","4,280","4,070","5,55M","2,17%"
"02.02.2018","4,150","4,240","4,280","4,130","5,03M","-3,71%"
"01.02.2018","4,310","4,230","4,340","4,210","2,82M","0,70%"
"31.01.2018","4,280","4,200","4,330","4,170","3,97M","3,63%"
"30.01.2018","4,130","4,200","4,220","4,120","3,55M","-1,67%"
"29.01.2018","4,200","4,350","4,400","4,170","4,25M","-3,89%"
"26.01.2018","4,370","4,510","4,540","4,330","3,48M","0,92%"
"25.01.2018","4,330","4,440","4,500","4,300","5,87M","-1,14%"
"24.01.2018","4,380","4,290","4,400","4,270","5,21M","3,55%"
"23.01.2018","4,230","4,090","4,260","4,060","2,95M","3,68%"
"22.01.2018","4,080","4,150","4,150","4,050","3,91M","-1,69%"
"19.01.2018","4,150","4,210","4,230","4,140","2,08M","-1,43%"
"18.01.2018","4,210","4,300","4,330","4,180","2,97M","-0,94%"
"17.01.2018","4,250","4,270","4,370","4,220","2,92M","-1,16%"
"16.01.2018","4,300","4,380","4,390","4,200","3,32M","-1,60%"
"12.01.2018","4,370","4,280","4,380","4,270","3,49M","3,55%"
"11.01.2018","4,220","4,220","4,280","4,190","3,51M","1,20%"
"10.01.2018","4,170","4,180","4,200","4,120","2,20M","0,72%"
"09.01.2018","4,140","4,140","4,180","4,120","2,55M","-0,48%"
"08.01.2018","4,160","4,310","4,320","4,130","3,14M","-3,48%"
"05.01.2018","4,310","4,280","4,380","4,280","2,21M","0,23%"
"04.01.2018","4,300","4,320","4,340","4,240","4,35M","-2,05%"
"03.01.2018","4,390","4,440","4,470","4,320","6,03M","-0,68%"
"02.01.2018","4,420","4,370","4,430","4,340","3,44M","2,79%"
"29.12.2017","4,300","4,310","4,350","4,250","2,58M","0,47%"
"28.12.2017","4,280","4,350","4,370","4,240","3,87M","-0,70%"
"27.12.2017","4,310","4,270","4,380","4,240","6,90M","3,36%"
"26.12.2017","4,170","4,090","4,170","4,020","2,70M","2,96%"
"22.12.2017","4,050","4,030","4,080","4,000","1,99M","1,00%"
"21.12.2017","4,010","4,080","4,080","3,990","3,61M","-1,23%"
"20.12.2017","4,060","4,030","4,090","4,000","3,83M","2,78%"
"19.12.2017","3,950","4,000","4,010","3,910","4,52M","-2,47%"
"18.12.2017","4,050","4,140","4,160","4,000","4,66M","2,02%"
"15.12.2017","3,970","3,960","3,990","3,890","13,14M","4,47%"
"14.12.2017","3,800","3,780","3,810","3,680","4,98M","-0,78%"
"13.12.2017","3,830","3,660","3,880","3,650","5,69M","3,23%"
"12.12.2017","3,710","3,720","3,740","3,680","4,57M","-2,37%"
"11.12.2017","3,800","3,750","3,870","3,750","5,02M","1,06%"
"08.12.2017","3,760","3,750","3,790","3,720","2,53M","0,00%"
"07.12.2017","3,760","3,680","3,770","3,670","4,90M","0,00%"
"06.12.2017","3,760","3,720","3,790","3,680","6,85M","-3,34%"
"05.12.2017","3,890","3,920","3,930","3,830","3,82M","-3,71%"
"04.12.2017","4,040","4,070","4,120","4,010","3,46M","-2,42%"
"01.12.2017","4,140","4,200","4,300","4,130","3,86M","-2,13%"
"30.11.2017","4,230","4,200","4,290","4,170","4,72M","1,68%"
"29.11.2017","4,160","4,180","4,180","4,120","3,57M","-0,72%"
"28.11.2017","4,190","4,200","4,250","4,160","2,58M","-0,48%"
"27.11.2017","4,210","4,140","4,220","4,140","2,17M","3,19%"
"24.11.2017","4,080","4,120","4,160","4,070","1,76M","-0,49%"
"22.11.2017","4,100","4,120","4,140","4,060","4,49M","2,76%"
"21.11.2017","3,990","3,960","4,020","3,920","2,97M","0,50%"
"20.11.2017","3,970","3,980","3,990","3,860","4,03M","-1,98%"
"17.11.2017","4,050","3,980","4,060","3,980","4,85M","1,76%"
"16.11.2017","3,980","3,940","3,980","3,920","2,35M","2,84%"
"15.11.2017","3,870","3,920","3,940","3,860","4,18M","-0,26%"
"14.11.2017","3,880","3,800","3,940","3,760","5,57M","1,04%"
"13.11.2017","3,840","3,950","3,960","3,800","5,39M","-3,03%"
"10.11.2017","3,960","3,950","3,990","3,910","4,48M","-0,25%"
"09.11.2017","3,970","3,960","4,000","3,900","5,42M","1,02%"
"08.11.2017","3,930","4,050","4,060","3,910","6,88M","-2,00%"
"07.11.2017","4,010","4,020","4,050","3,980","4,17M","-1,72%"
"06.11.2017","4,080","3,960","4,130","3,940","4,90M","3,03%"
"03.11.2017","3,960","3,960","3,990","3,870","3,31M","-2,22%"
"02.11.2017","4,050","3,970","4,080","3,900","4,16M","1,50%"
"01.11.2017","3,990","4,000","4,040","3,940","3,76M","0,50%"
"31.10.2017","3,970","3,990","4,010","3,940","3,02M","-1,00%"
"30.10.2017","4,010","3,950","4,030","3,930","3,76M","1,52%"
"27.10.2017","3,950","3,940","3,980","3,880","4,17M","0,00%"
"26.10.2017","3,950","4,070","4,140","3,940","5,69M","-0,25%"
"25.10.2017","3,960","3,930","3,990","3,900","4,16M","1,28%"
"24.10.2017","3,910","3,940","3,960","3,880","6,57M","-1,01%"
"23.10.2017","3,950","3,940","4,010","3,920","6,36M","-0,50%"
"20.10.2017","3,970","4,040","4,070","3,970","8,68M","-1,98%"
"19.10.2017","4,050","4,080","4,110","4,030","2,37M","0,75%"
"18.10.2017","4,020","4,130","4,130","3,980","8,14M","-2,66%"
"17.10.2017","4,130","4,090","4,170","4,080","5,71M","0,73%"
"16.10.2017","4,100","4,220","4,240","4,070","5,78M","-0,49%"
"13.10.2017","4,120","4,090","4,120","4,010","4,73M","2,49%"
"12.10.2017","4,020","4,050","4,070","3,990","4,30M","-0,74%"
"11.10.2017","4,050","4,190","4,200","3,960","8,29M","-2,64%"
"10.10.2017","4,160","4,210","4,260","4,140","2,47M","-1,19%"
"09.10.2017","4,210","4,140","4,220","4,140","3,47M","-0,47%"
"06.10.2017","4,230","4,210","4,260","4,150","3,91M","-0,47%"
"05.10.2017","4,250","4,280","4,310","4,230","2,30M","-1,39%"
"04.10.2017","4,310","4,310","4,340","4,280","2,01M","0,00%"
"03.10.2017","4,310","4,230","4,340","4,200","2,11M","1,65%"
"02.10.2017","4,240","4,260","4,280","4,220","2,21M","-1,62%"
"29.09.2017","4,310","4,330","4,370","4,310","2,04M","0,00%"
"28.09.2017","4,310","4,270","4,350","4,240","2,92M","0,70%"
"27.09.2017","4,280","4,250","4,310","4,230","3,00M","-1,15%"
"26.09.2017","4,330","4,330","4,360","4,250","3,23M","-1,81%"
"25.09.2017","4,410","4,270","4,450","4,250","3,71M","2,56%"
"22.09.2017","4,300","4,320","4,360","4,260","3,11M","0,70%"
"21.09.2017","4,270","4,270","4,350","4,230","4,78M","0,47%"
"20.09.2017","4,250","4,380","4,500","4,210","5,91M","-2,52%"
"19.09.2017","4,360","4,270","4,390","4,270","3,65M","2,11%"
"18.09.2017","4,270","4,300","4,300","4,220","4,18M","-1,84%"
"15.09.2017","4,350","4,440","4,460","4,340","10,10M","-1,58%"
"14.09.2017","4,420","4,300","4,470","4,300","4,61M","3,27%"
"13.09.2017","4,280","4,450","4,450","4,270","4,65M","-3,60%"
"12.09.2017","4,440","4,390","4,460","4,340","3,52M","1,14%"
"11.09.2017","4,390","4,410","4,450","4,380","4,24M","-2,88%"
"08.09.2017","4,520","4,660","4,660","4,470","6,08M","-3,42%"
"07.09.2017","4,680","4,600","4,700","4,560","5,87M","2,63%"
"06.09.2017","4,560","4,660","4,690","4,520","5,54M","-2,36%"
"05.09.2017","4,670","4,540","4,680","4,510","5,32M","4,94%"
"01.09.2017","4,450","4,490","4,490","4,380","2,36M","-0,22%"
"31.08.2017","4,460","4,420","4,530","4,410","4,87M","1,36%"
"30.08.2017","4,400","4,460","4,480","4,370","2,89M","-0,68%"
"29.08.2017","4,430","4,520","4,560","4,380","5,63M","1,61%"
"28.08.2017","4,360","4,210","4,370","4,200","5,76M","5,06%"
"25.08.2017","4,150","4,180","4,200","4,100","3,11M","0,73%"
"24.08.2017","4,120","4,230","4,230","4,100","4,83M","-3,29%"
"23.08.2017","4,260","4,350","4,370","4,220","5,25M","-0,47%"
"22.08.2017","4,280","4,450","4,460","4,280","5,70M","-3,39%"
"21.08.2017","4,430","4,370","4,500","4,370","5,04M","2,55%"
"18.08.2017","4,320","4,220","4,370","4,190","11,28M","4,35%"
"17.08.2017","4,140","4,140","4,230","4,090","7,62M","3,50%"
"16.08.2017","4,000","3,940","4,050","3,920","4,83M","1,01%"
"15.08.2017","3,960","3,980","4,020","3,940","3,43M","-3,65%"
"14.08.2017","4,110","4,090","4,130","4,040","3,04M","-0,72%"
"11.08.2017","4,140","4,120","4,160","4,090","3,98M","1,72%"
"10.08.2017","4,070","4,170","4,180","4,070","5,96M","-1,21%"
"09.08.2017","4,120","4,100","4,220","4,080","5,82M","2,74%"
"08.08.2017","4,010","3,990","4,050","3,940","3,58M","1,52%"
"07.08.2017","3,950","3,980","4,000","3,920","2,30M","-1,00%"
"04.08.2017","3,990","3,940","4,010","3,910","3,98M","0,25%"
"03.08.2017","3,980","3,940","4,000","3,940","3,69M","0,76%"
"02.08.2017","3,950","3,950","4,020","3,910","3,99M","-1,74%"
"01.08.2017","4,020","3,970","4,070","3,970","4,48M","0,75%"
"31.07.2017","3,990","4,000","4,050","3,960","6,51M","-1,24%"
"28.07.2017","4,040","3,930","4,050","3,900","5,02M","4,94%"
"27.07.2017","3,850","3,930","3,970","3,810","6,45M","-1,79%"
"26.07.2017","3,920","3,810","3,970","3,810","8,42M","5,09%"
"25.07.2017","3,730","3,780","3,820","3,700","4,23M","-0,53%"
"24.07.2017","3,750","3,820","3,840","3,730","3,28M","-0,79%"
"21.07.2017","3,780","3,790","3,850","3,760","2,81M","0,53%"
"20.07.2017","3,760","3,780","3,800","3,720","2,51M","-1,31%"
"19.07.2017","3,810","3,810","3,860","3,770","3,71M","0,79%"
"18.07.2017","3,780","3,850","3,870","3,740","4,46M","-0,79%"
"17.07.2017","3,810","3,830","3,850","3,770","5,60M","1,87%"
"14.07.2017","3,740","3,770","3,820","3,730","5,00M","2,19%"
"13.07.2017","3,660","3,730","3,740","3,650","4,74M","-2,14%"
"12.07.2017","3,740","3,710","3,780","3,670","4,08M","1,08%"
"11.07.2017","3,700","3,620","3,710","3,600","5,03M","0,27%"
"10.07.2017","3,690","3,500","3,700","3,460","5,69M","6,65%"
"07.07.2017","3,460","3,480","3,500","3,430","5,30M","-2,54%"
"06.07.2017","3,550","3,530","3,590","3,500","6,65M","-0,28%"
"05.07.2017","3,560","3,430","3,570","3,420","6,76M","4,40%"
"03.07.2017","3,410","3,400","3,440","3,330","3,40M","-2,01%"
"30.06.2017","3,480","3,410","3,520","3,410","7,34M","2,05%"
"29.06.2017","3,410","3,400","3,430","3,380","6,81M","-3,94%"
"28.06.2017","3,550","3,620","3,630","3,520","4,48M","-1,11%"
"27.06.2017","3,590","3,650","3,680","3,580","4,88M","-0,55%"
"26.06.2017","3,610","3,540","3,640","3,530","4,14M","-0,82%"
"23.06.2017","3,640","3,650","3,670","3,600","6,76M","0,55%"
"22.06.2017","3,620","3,570","3,660","3,550","6,85M","2,26%"
"21.06.2017","3,540","3,440","3,560","3,430","4,78M","3,51%"
"20.06.2017","3,420","3,430","3,430","3,360","4,05M","-0,87%"
"19.06.2017","3,450","3,400","3,490","3,340","7,32M","0,88%"
"16.06.2017","3,420","3,460","3,540","3,340","54,24M","-0,58%"
"15.06.2017","3,440","3,480","3,520","3,400","9,57M","-2,27%"
"14.06.2017","3,520","3,730","3,780","3,490","12,60M","-3,56%"
"13.06.2017","3,650","3,580","3,670","3,580","7,44M","-0,54%"
"12.06.2017","3,670","3,690","3,750","3,630","6,54M","-2,13%"
"09.06.2017","3,750","3,710","3,810","3,710","5,95M","-1,32%"
"08.06.2017","3,800","3,840","3,850","3,720","8,64M","-3,31%"
"07.06.2017","3,930","3,930","3,960","3,830","11,48M","-3,44%"
"06.06.2017","4,070","3,840","4,090","3,840","15,81M","6,82%"
"05.06.2017","3,810","3,750","3,820","3,730","4,72M","3,53%"
"02.06.2017","3,680","3,700","3,760","3,650","5,13M","0,55%"
"01.06.2017","3,660","3,520","3,710","3,520","8,25M","2,23%"
