"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"14.08.2018","13,120","13,180","13,360","13,060","864,04K","-0,38%"
"13.08.2018","13,170","13,460","13,500","13,000","1,07M","-3,09%"
"10.08.2018","13,590","13,450","13,710","13,310","642,39K","0,07%"
"09.08.2018","13,580","13,670","13,780","13,530","309,03K","-0,59%"
"08.08.2018","13,660","13,640","13,810","13,510","570,47K","0,59%"
"07.08.2018","13,580","13,700","13,830","13,580","451,90K","-0,15%"
"06.08.2018","13,600","13,650","13,860","13,580","490,52K","-0,87%"
"03.08.2018","13,720","13,620","13,920","13,620","642,78K","1,33%"
"02.08.2018","13,540","13,570","13,720","13,500","608,65K","-1,38%"
"01.08.2018","13,730","13,690","13,900","13,500","707,39K","-0,07%"
"31.07.2018","13,740","13,760","13,800","13,550","980,53K","0,44%"
"30.07.2018","13,680","13,560","13,820","13,550","737,42K","0,51%"
"27.07.2018","13,610","13,310","13,660","13,290","1,19M","2,56%"
"26.07.2018","13,270","13,290","13,660","13,250","1,23M","-0,75%"
"25.07.2018","13,370","13,250","13,380","13,200","872,59K","1,21%"
"24.07.2018","13,210","13,100","13,290","12,940","1,39M","3,53%"
"23.07.2018","12,760","12,730","12,910","12,610","844,53K","-0,47%"
"20.07.2018","12,820","13,070","13,180","12,760","954,39K","-0,31%"
"19.07.2018","12,860","13,000","13,270","12,810","720,95K","-2,35%"
"18.07.2018","13,170","13,050","13,370","12,840","1,04M","-0,15%"
"17.07.2018","13,190","12,440","13,250","12,320","1,50M","5,18%"
"16.07.2018","12,540","12,590","12,670","12,450","780,92K","-0,40%"
"13.07.2018","12,590","12,550","12,790","12,500","871,98K","0,16%"
"12.07.2018","12,570","12,670","12,770","12,440","1,99M","-0,48%"
"11.07.2018","12,630","13,120","13,390","12,620","1,94M","-4,75%"
"10.07.2018","13,260","13,640","13,740","13,140","993,50K","-2,71%"
"09.07.2018","13,630","13,650","13,800","13,500","976,48K","0,59%"
"06.07.2018","13,550","13,340","13,630","13,200","1,16M","1,65%"
"05.07.2018","13,330","13,500","13,550","13,290","1,16M","-0,45%"
"03.07.2018","13,390","13,720","13,990","13,360","913,25K","-1,40%"
"02.07.2018","13,580","13,450","13,620","13,290","912,64K","-0,37%"
"29.06.2018","13,630","13,730","13,900","13,610","1,04M","0,00%"
"28.06.2018","13,630","13,890","13,890","13,600","1,37M","-2,15%"
"27.06.2018","13,930","13,800","14,000","13,540","2,30M","0,65%"
"26.06.2018","13,840","14,690","14,690","13,790","2,92M","-6,68%"
"25.06.2018","14,830","14,860","14,920","14,670","830,52K","-0,94%"
"22.06.2018","14,970","14,750","15,020","14,690","988,40K","1,70%"
"21.06.2018","14,720","14,400","14,800","14,180","1,16M","1,87%"
"20.06.2018","14,450","14,570","14,600","14,410","742,45K","-0,82%"
"19.06.2018","14,570","14,460","14,720","14,400","789,82K","-0,55%"
"18.06.2018","14,650","14,630","14,780","14,450","847,42K","-0,41%"
"15.06.2018","14,710","15,290","15,290","14,300","5,22M","-4,79%"
"14.06.2018","15,450","15,450","15,700","15,220","1,03M","0,78%"
"13.06.2018","15,330","15,970","15,970","15,230","1,79M","-3,65%"
"12.06.2018","15,910","15,790","15,990","15,700","444,43K","0,32%"
"11.06.2018","15,860","15,780","15,950","15,720","548,58K","0,32%"
"08.06.2018","15,810","16,090","16,110","15,650","803,06K","-1,68%"
"07.06.2018","16,080","15,920","16,130","15,710","825,02K","1,01%"
"06.06.2018","15,920","15,880","16,200","15,850","949,11K","0,38%"
"05.06.2018","15,860","15,950","16,100","15,820","1,01M","-0,75%"
"04.06.2018","15,980","15,730","15,990","15,680","587,95K","2,11%"
"01.06.2018","15,650","15,440","15,710","15,240","675,68K","1,16%"
"31.05.2018","15,470","15,530","15,560","15,260","2,26M","-0,06%"
"30.05.2018","15,480","15,550","15,610","15,170","652,90K","-0,13%"
"29.05.2018","15,500","15,600","15,800","15,440","869,59K","-1,84%"
"25.05.2018","15,790","15,840","16,010","15,740","692,23K","-0,94%"
"24.05.2018","15,940","15,790","16,050","15,750","1,33M","1,21%"
"23.05.2018","15,750","15,660","15,800","15,390","698,94K","-0,32%"
"22.05.2018","15,800","15,580","16,010","15,570","1,10M","1,80%"
"21.05.2018","15,520","15,500","15,550","15,400","363,76K","0,00%"
"18.05.2018","15,520","15,160","15,570","15,160","647,08K","1,77%"
"17.05.2018","15,250","15,410","15,410","15,180","903,85K","-1,17%"
"16.05.2018","15,430","15,500","15,500","15,360","733,81K","-0,06%"
"15.05.2018","15,440","15,380","15,490","15,240","1,41M","-0,90%"
"14.05.2018","15,580","15,650","15,670","15,510","892,62K","-0,32%"
"11.05.2018","15,630","15,770","15,850","15,540","639,32K","-0,38%"
"10.05.2018","15,690","15,680","15,870","15,420","1,20M","0,51%"
"09.05.2018","15,610","15,120","15,620","15,120","864,60K","3,31%"
"08.05.2018","15,110","15,150","15,180","14,910","1,39M","-0,46%"
"07.05.2018","15,180","15,300","15,330","15,080","649,86K","-0,33%"
"04.05.2018","15,230","15,460","15,500","15,130","596,58K","-1,99%"
"03.05.2018","15,540","15,610","15,710","15,450","747,55K","0,78%"
"02.05.2018","15,420","16,150","16,200","15,100","1,85M","-4,10%"
"01.05.2018","16,080","15,850","16,090","15,770","683,35K","0,82%"
"30.04.2018","15,950","15,850","16,020","15,850","655,84K","-0,31%"
"27.04.2018","16,000","15,890","16,070","15,700","828,80K","-0,56%"
"26.04.2018","16,090","16,160","16,200","16,020","740,97K","-0,49%"
"25.04.2018","16,170","16,080","16,260","16,060","692,10K","-0,80%"
"24.04.2018","16,300","16,450","16,530","16,290","662,82K","-0,61%"
"23.04.2018","16,400","16,520","16,520","16,210","419,81K","-0,97%"
"20.04.2018","16,560","16,600","16,700","16,380","860,35K","-0,90%"
"19.04.2018","16,710","16,550","16,750","16,140","1,12M","1,40%"
"18.04.2018","16,480","16,550","16,770","16,290","1,85M","0,49%"
"17.04.2018","16,400","16,360","16,570","16,220","1,30M","0,00%"
"16.04.2018","16,400","16,470","16,610","16,390","623,26K","0,18%"
"13.04.2018","16,370","16,650","16,690","16,310","766,09K","-0,91%"
"12.04.2018","16,520","16,460","16,800","16,370","2,33M","0,30%"
"11.04.2018","16,470","16,210","16,600","16,100","2,56M","2,68%"
"10.04.2018","16,040","16,030","16,210","15,960","1,46M","0,69%"
"09.04.2018","15,930","15,910","16,000","15,760","526,12K","-0,06%"
"06.04.2018","15,940","15,950","16,100","15,870","695,81K","0,38%"
"05.04.2018","15,880","15,840","16,050","15,810","1,41M","-0,56%"
"04.04.2018","15,970","15,800","16,010","15,600","1,22M","2,37%"
"03.04.2018","15,600","15,480","15,710","15,380","1,26M","0,32%"
"02.04.2018","15,550","15,370","15,720","15,290","833,80K","2,10%"
"29.03.2018","15,230","14,880","15,270","14,870","816,85K","2,84%"
"28.03.2018","14,810","14,550","14,850","14,470","733,00K","1,09%"
"27.03.2018","14,650","14,640","14,810","14,310","1,65M","-1,48%"
"26.03.2018","14,870","14,980","14,980","14,690","608,56K","0,20%"
"23.03.2018","14,840","15,030","15,110","14,740","873,40K","0,95%"
"22.03.2018","14,700","14,850","15,050","14,680","562,32K","-1,61%"
"21.03.2018","14,940","14,650","15,100","14,580","1,56M","3,25%"
"20.03.2018","14,470","14,280","14,700","14,260","1,40M","0,49%"
"19.03.2018","14,400","14,410","14,580","14,290","1,02M","0,21%"
"16.03.2018","14,370","14,650","14,810","14,330","4,49M","-1,71%"
"15.03.2018","14,620","14,990","15,020","14,530","1,58M","-3,05%"
"14.03.2018","15,080","15,120","15,200","14,900","1,37M","0,00%"
"13.03.2018","15,080","15,570","15,570","14,960","942,00K","-2,84%"
"12.03.2018","15,520","15,280","15,620","15,100","1,04M","1,24%"
"09.03.2018","15,330","15,220","15,570","15,130","485,17K","0,59%"
"08.03.2018","15,240","15,180","15,330","14,890","671,78K","0,53%"
"07.03.2018","15,160","15,690","15,800","15,110","901,63K","-3,56%"
"06.03.2018","15,720","16,020","16,530","15,630","2,63M","-0,63%"
"05.03.2018","15,820","15,990","16,020","15,690","739,50K","-0,94%"
"02.03.2018","15,970","16,000","16,050","15,710","1,12M","0,63%"
"01.03.2018","15,870","15,460","15,930","15,240","1,52M","2,06%"
"28.02.2018","15,550","15,640","15,760","15,500","1,20M","-0,77%"
"27.02.2018","15,670","15,940","16,020","15,430","873,12K","-2,61%"
"26.02.2018","16,090","15,920","16,140","15,770","1,22M","2,42%"
"23.02.2018","15,710","15,690","15,780","15,520","663,31K","-0,06%"
"22.02.2018","15,720","15,490","15,850","15,460","788,22K","1,75%"
"21.02.2018","15,450","15,560","15,920","15,360","1,13M","0,13%"
"20.02.2018","15,430","15,300","15,700","15,160","731,24K","-1,78%"
"16.02.2018","15,710","16,030","16,160","15,560","1,41M","-2,24%"
"15.02.2018","16,070","16,120","16,150","15,760","841,69K","-0,12%"
"14.02.2018","16,090","15,020","16,180","15,010","1,75M","6,77%"
"13.02.2018","15,070","15,190","15,220","14,980","744,13K","0,00%"
"12.02.2018","15,070","14,470","15,190","14,470","1,95M","4,44%"
"09.02.2018","14,430","14,580","14,680","14,130","2,51M","-1,30%"
"08.02.2018","14,620","14,720","14,890","14,560","1,20M","-0,75%"
"07.02.2018","14,730","14,870","15,120","14,670","1,20M","-1,21%"
"06.02.2018","14,910","15,110","15,190","14,800","1,53M","-1,91%"
"05.02.2018","15,200","15,210","15,430","15,090","1,93M","0,00%"
"02.02.2018","15,200","15,500","15,630","15,170","1,37M","-3,49%"
"01.02.2018","15,750","15,300","15,810","15,280","1,18M","2,07%"
"31.01.2018","15,430","15,480","15,590","15,050","1,50M","0,92%"
"30.01.2018","15,290","15,800","15,850","15,240","2,32M","-2,67%"
"29.01.2018","15,710","16,000","16,260","15,700","1,72M","-3,14%"
"26.01.2018","16,220","15,800","16,240","15,710","2,23M","2,27%"
"25.01.2018","15,860","15,890","16,020","15,570","1,95M","0,25%"
"24.01.2018","15,820","15,320","15,860","15,290","2,16M","4,22%"
"23.01.2018","15,180","15,050","15,280","14,870","1,31M","-0,20%"
"22.01.2018","15,210","15,070","15,310","14,880","1,12M","1,26%"
"19.01.2018","15,020","14,990","15,110","14,880","1,45M","1,69%"
"18.01.2018","14,770","14,750","15,200","14,700","1,84M","0,27%"
"17.01.2018","14,730","14,820","15,040","14,660","1,07M","-0,87%"
"16.01.2018","14,860","14,650","14,920","14,450","1,43M","1,30%"
"12.01.2018","14,670","14,370","14,690","14,250","1,10M","3,16%"
"11.01.2018","14,220","14,160","14,270","14,100","630,03K","0,21%"
"10.01.2018","14,190","14,370","14,380","14,130","683,70K","0,00%"
"09.01.2018","14,190","14,280","14,320","14,100","948,12K","-1,11%"
"08.01.2018","14,350","14,830","14,840","14,280","1,29M","-3,30%"
"05.01.2018","14,840","14,950","15,150","14,810","1,04M","-1,20%"
"04.01.2018","15,020","14,660","15,120","14,560","1,85M","2,74%"
"03.01.2018","14,620","14,530","14,890","14,350","1,61M","0,69%"
"02.01.2018","14,520","14,160","14,540","13,990","1,64M","3,13%"
"29.12.2017","14,080","14,150","14,170","14,000","857,81K","0,21%"
"28.12.2017","14,050","14,060","14,190","13,990","773,55K","0,43%"
"27.12.2017","13,990","13,970","14,050","13,710","1,76M","0,00%"
"26.12.2017","13,990","13,800","14,100","13,680","879,47K","2,12%"
"22.12.2017","13,700","13,810","13,980","13,650","653,50K","-0,15%"
"21.12.2017","13,720","13,530","13,750","13,510","610,46K","0,88%"
"20.12.2017","13,600","13,280","13,660","13,240","1,15M","2,80%"
"19.12.2017","13,230","13,200","13,280","12,980","1,15M","0,15%"
"18.12.2017","13,210","12,890","13,240","12,710","1,28M","3,36%"
"15.12.2017","12,780","13,010","13,130","12,750","3,98M","-0,93%"
"14.12.2017","12,900","13,190","13,210","12,850","1,61M","-2,12%"
"13.12.2017","13,180","13,000","13,380","12,930","1,99M","1,38%"
"12.12.2017","13,000","12,850","13,290","12,850","2,45M","1,48%"
"11.12.2017","12,810","13,110","13,160","12,690","2,63M","-2,66%"
"08.12.2017","13,160","13,130","13,340","13,100","867,91K","0,38%"
"07.12.2017","13,110","12,900","13,230","12,830","1,18M","-0,53%"
"06.12.2017","13,180","13,260","13,310","13,040","1,51M","-1,49%"
"05.12.2017","13,380","13,480","13,550","13,310","1,11M","-2,12%"
"04.12.2017","13,670","13,850","13,940","13,610","902,88K","-2,08%"
"01.12.2017","13,960","13,970","14,320","13,800","780,07K","-0,21%"
"30.11.2017","13,990","13,970","14,090","13,650","1,95M","-0,57%"
"29.11.2017","14,070","13,900","14,210","13,880","1,01M","0,00%"
"28.11.2017","14,070","14,210","14,240","13,930","560,20K","-1,33%"
"27.11.2017","14,260","14,300","14,350","14,170","521,01K","-0,42%"
"24.11.2017","14,320","14,290","14,380","14,190","484,78K","0,14%"
"22.11.2017","14,300","14,370","14,370","14,250","1,11M","0,00%"
"21.11.2017","14,300","13,990","14,410","13,990","1,04M","3,17%"
"20.11.2017","13,860","13,740","14,120","13,700","1,15M","0,65%"
"17.11.2017","13,770","13,510","13,790","13,340","1,45M","2,61%"
"16.11.2017","13,420","13,600","13,690","13,340","956,90K","-1,32%"
"15.11.2017","13,600","13,850","13,880","13,580","1,31M","-1,88%"
"14.11.2017","13,860","13,710","14,170","13,710","879,42K","0,36%"
"13.11.2017","13,810","13,850","13,890","13,650","721,74K","-0,22%"
"10.11.2017","13,840","14,160","14,170","13,780","792,10K","-1,98%"
"09.11.2017","14,120","14,220","14,300","14,050","1,25M","-0,70%"
"08.11.2017","14,220","14,490","14,490","14,220","890,63K","-0,97%"
"07.11.2017","14,360","14,550","14,580","14,200","745,47K","-1,37%"
"06.11.2017","14,560","14,420","14,590","14,210","1,44M","1,18%"
"03.11.2017","14,390","14,540","14,570","14,350","880,43K","-1,03%"
"02.11.2017","14,540","14,250","14,600","14,110","1,63M","2,04%"
"01.11.2017","14,250","13,850","14,390","13,800","2,08M","3,34%"
"31.10.2017","13,790","13,660","13,820","13,470","1,04M","0,66%"
"30.10.2017","13,700","13,710","13,950","13,310","2,06M","-2,14%"
"27.10.2017","14,000","13,800","14,020","13,700","1,50M","1,08%"
"26.10.2017","13,850","14,190","14,210","13,830","1,81M","-2,12%"
"25.10.2017","14,150","14,220","14,230","13,940","929,84K","-0,49%"
"24.10.2017","14,220","14,150","14,300","13,980","1,43M","0,14%"
"23.10.2017","14,200","14,220","14,450","14,140","1,79M","-0,70%"
"20.10.2017","14,300","14,330","14,390","14,210","1,25M","-0,83%"
"19.10.2017","14,420","14,810","14,820","14,300","1,07M","-2,24%"
"18.10.2017","14,750","14,800","14,820","14,420","1,10M","-0,74%"
"17.10.2017","14,860","14,620","14,960","14,530","1,71M","0,54%"
"16.10.2017","14,780","14,560","14,820","14,520","2,66M","1,93%"
"13.10.2017","14,500","14,180","14,520","14,020","1,70M","3,50%"
"12.10.2017","14,010","13,660","14,040","13,610","1,02M","2,19%"
"11.10.2017","13,710","13,690","13,760","13,350","637,65K","0,44%"
"10.10.2017","13,650","13,890","13,950","13,520","1,88M","-1,30%"
"09.10.2017","13,830","13,910","13,960","13,670","509,60K","-0,43%"
"06.10.2017","13,890","13,720","13,920","13,490","1,09M","0,94%"
"05.10.2017","13,760","13,600","13,800","13,600","1,23M","1,33%"
"04.10.2017","13,580","13,210","13,640","13,210","1,59M","2,88%"
"03.10.2017","13,200","12,900","13,220","12,840","926,75K","3,12%"
"02.10.2017","12,800","12,800","12,940","12,650","820,57K","0,08%"
"29.09.2017","12,790","13,090","13,160","12,780","901,52K","-2,29%"
"28.09.2017","13,090","12,900","13,260","12,860","844,81K","1,16%"
"27.09.2017","12,940","12,980","13,070","12,610","1,28M","-1,67%"
"26.09.2017","13,160","13,200","13,400","13,060","825,44K","-1,50%"
"25.09.2017","13,360","12,940","13,470","12,870","1,16M","4,05%"
"22.09.2017","12,840","12,820","12,950","12,770","617,39K","0,71%"
"21.09.2017","12,750","12,570","12,870","12,570","1,06M","0,31%"
"20.09.2017","12,710","13,050","13,370","12,660","1,55M","-2,46%"
"19.09.2017","13,030","13,080","13,140","12,980","513,12K","-0,53%"
"18.09.2017","13,100","13,070","13,280","12,910","1,71M","-0,46%"
"15.09.2017","13,160","13,180","13,290","13,070","2,60M","-0,15%"
"14.09.2017","13,180","13,020","13,280","13,010","709,47K","0,76%"
"13.09.2017","13,080","13,240","13,240","13,010","1,49M","-1,95%"
"12.09.2017","13,340","13,300","13,410","13,150","1,49M","0,08%"
"11.09.2017","13,330","13,780","13,780","13,260","1,63M","-4,31%"
"08.09.2017","13,930","13,950","14,120","13,830","2,22M","-0,29%"
"07.09.2017","13,970","14,070","14,070","13,840","1,17M","0,65%"
"06.09.2017","13,880","13,950","14,140","13,850","1,23M","-1,07%"
"05.09.2017","14,030","13,630","14,050","13,620","2,20M","4,23%"
"01.09.2017","13,460","13,540","13,640","13,400","1,54M","0,22%"
"31.08.2017","13,430","13,780","13,790","13,380","1,90M","-1,97%"
"30.08.2017","13,700","13,660","13,790","13,620","771,50K","0,15%"
"29.08.2017","13,680","13,930","13,950","13,480","1,87M","-0,29%"
"28.08.2017","13,720","13,200","13,790","13,180","1,63M","4,65%"
"25.08.2017","13,110","13,070","13,240","12,980","1,05M","0,31%"
"24.08.2017","13,070","12,850","13,130","12,800","1,43M","1,40%"
"23.08.2017","12,890","12,880","12,960","12,760","1,06M","0,31%"
"22.08.2017","12,850","12,770","12,950","12,760","1,30M","0,71%"
"21.08.2017","12,760","12,550","12,850","12,530","1,38M","2,16%"
"18.08.2017","12,490","12,370","12,600","12,350","1,48M","2,13%"
"17.08.2017","12,230","12,410","12,410","12,110","1,52M","-0,81%"
"16.08.2017","12,330","11,930","12,460","11,910","1,18M","3,01%"
"15.08.2017","11,970","12,040","12,190","11,830","926,95K","-2,29%"
"14.08.2017","12,250","12,180","12,330","12,130","596,43K","-0,49%"
"11.08.2017","12,310","12,180","12,480","12,180","737,66K","-0,08%"
"10.08.2017","12,320","12,470","12,630","12,300","1,44M","-0,65%"
"09.08.2017","12,400","12,290","12,440","12,230","959,51K","2,56%"
"08.08.2017","12,090","11,970","12,120","11,970","877,02K","1,00%"
"07.08.2017","11,970","12,140","12,190","11,950","929,77K","-1,24%"
"04.08.2017","12,120","12,140","12,230","12,070","1,15M","-0,82%"
"03.08.2017","12,220","12,150","12,430","12,130","726,56K","0,41%"
"02.08.2017","12,170","12,210","12,410","12,150","925,73K","-0,73%"
"01.08.2017","12,260","12,260","12,490","12,220","906,51K","0,16%"
"31.07.2017","12,240","12,450","12,470","12,210","1,04M","-2,08%"
"28.07.2017","12,500","12,000","12,640","11,670","1,53M","0,40%"
"27.07.2017","12,450","12,430","12,590","12,340","2,02M","0,81%"
"26.07.2017","12,350","12,290","12,460","12,120","1,64M","0,24%"
"25.07.2017","12,320","12,340","12,570","12,250","1,49M","0,57%"
"24.07.2017","12,250","12,370","12,370","12,220","718,62K","-0,81%"
"21.07.2017","12,350","12,380","12,500","12,310","642,50K","0,32%"
"20.07.2017","12,310","12,050","12,340","12,050","762,17K","1,48%"
"19.07.2017","12,130","12,080","12,260","12,030","878,38K","0,41%"
"18.07.2017","12,080","12,140","12,150","12,010","758,43K","0,00%"
"17.07.2017","12,080","12,070","12,150","11,980","1,06M","0,92%"
"14.07.2017","11,970","11,890","12,170","11,880","1,41M","1,70%"
"13.07.2017","11,770","11,820","11,900","11,590","981,94K","-0,42%"
"12.07.2017","11,820","11,700","11,890","11,620","1,32M","1,98%"
"11.07.2017","11,590","11,570","11,700","11,370","1,27M","0,26%"
"10.07.2017","11,560","11,390","11,650","11,210","1,02M","1,05%"
"07.07.2017","11,440","11,540","11,570","11,370","1,08M","-1,89%"
"06.07.2017","11,660","11,670","11,690","11,420","935,98K","0,17%"
"05.07.2017","11,640","11,270","11,700","11,180","1,72M","3,10%"
"03.07.2017","11,290","11,250","11,450","11,170","981,87K","-1,83%"
"30.06.2017","11,500","10,930","11,630","10,920","1,84M","4,64%"
"29.06.2017","10,990","10,870","11,080","10,870","847,80K","-0,27%"
"28.06.2017","11,020","11,070","11,260","10,980","1,59M","0,09%"
"27.06.2017","11,010","11,530","11,590","10,890","2,40M","-4,09%"
"26.06.2017","11,480","11,430","11,620","11,380","1,50M","-0,78%"
"23.06.2017","11,570","11,570","11,690","11,520","1,36M","0,00%"
"22.06.2017","11,570","11,640","11,730","11,530","4,68M","0,87%"
"21.06.2017","11,470","11,250","11,520","11,230","1,02M","2,05%"
"20.06.2017","11,240","11,280","11,330","11,100","1,24M","-0,44%"
"19.06.2017","11,290","11,250","11,360","11,230","1,48M","0,62%"
"16.06.2017","11,220","11,250","11,340","11,190","3,04M","0,00%"
"15.06.2017","11,220","11,160","11,350","11,120","1,78M","-0,44%"
"14.06.2017","11,270","11,890","11,900","11,270","3,24M","-3,01%"
"13.06.2017","11,620","11,500","11,720","11,370","3,56M","1,22%"
"12.06.2017","11,480","12,270","12,380","11,470","5,68M","-9,82%"
"09.06.2017","12,730","12,390","12,770","12,310","1,03M","0,79%"
"08.06.2017","12,630","12,510","12,670","12,230","1,22M","0,00%"
"07.06.2017","12,630","12,800","12,870","12,490","1,28M","-1,79%"
"06.06.2017","12,860","12,660","12,870","12,520","2,36M","2,80%"
"05.06.2017","12,510","12,360","12,560","12,300","1,17M","1,38%"
"02.06.2017","12,340","12,530","12,530","12,200","1,32M","0,41%"
"01.06.2017","12,290","12,440","12,470","12,280","1,08M","-1,21%"
