"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"08.01.2018","1.320,40","1.321,80","1.323,00","1.315,70","246,09K","-0,14%"
"05.01.2018","1.322,30","1.324,40","1.324,70","1.314,60","330,23K","0,05%"
"04.01.2018","1.321,60","1.315,50","1.327,30","1.307,10","369,85K","0,24%"
"03.01.2018","1.318,50","1.319,00","1.323,00","1.308,90","353,46K","0,18%"
"02.01.2018","1.316,10","1.305,30","1.320,40","1.304,60","279,73K","0,57%"
"01.01.2018","1.308,70","1.305,80","1.309,70","1.304,60","-","-0,05%"
"29.12.2017","1.309,30","1.297,50","1.309,80","1.296,10","241,27K","0,93%"
"28.12.2017","1.297,20","1.292,00","1.297,30","1.290,50","225,66K","0,69%"
"27.12.2017","1.288,30","1.285,00","1.290,00","1.283,70","0,46K","0,22%"
"26.12.2017","1.285,50","1.276,20","1.286,10","1.276,20","0,38K","0,59%"
"25.12.2017","1.277,90","1.278,90","1.279,50","1.277,90","-","0,07%"
"22.12.2017","1.277,00","1.268,10","1.278,50","1.267,30","0,50K","0,65%"
"21.12.2017","1.268,80","1.267,70","1.270,50","1.265,50","0,39K","0,08%"
"20.12.2017","1.267,80","1.263,10","1.269,40","1.262,90","0,43K","0,43%"
"19.12.2017","1.262,40","1.262,30","1.266,50","1.260,80","0,58K","-0,10%"
"18.12.2017","1.263,70","1.254,90","1.265,20","1.254,90","0,28K","0,63%"
"15.12.2017","1.255,80","1.254,40","1.262,40","1.254,00","0,87K","0,04%"
"14.12.2017","1.255,30","1.255,60","1.259,70","1.251,10","0,54K","0,67%"
"13.12.2017","1.246,90","1.244,00","1.257,50","1.240,80","1,00K","0,57%"
"12.12.2017","1.239,80","1.241,90","1.245,60","1.236,50","0,80K","-0,43%"
"11.12.2017","1.245,10","1.248,70","1.251,40","1.240,70","0,49K","-0,11%"
"08.12.2017","1.246,50","1.247,40","1.252,00","1.243,10","0,63K","-0,39%"
"07.12.2017","1.251,40","1.263,90","1.263,90","1.244,50","1,01K","-1,02%"
"06.12.2017","1.264,30","1.266,30","1.269,70","1.263,50","0,57K","0,10%"
"05.12.2017","1.263,00","1.277,00","1.277,70","1.261,40","1,39K","-0,98%"
"04.12.2017","1.275,50","1.278,90","1.278,90","1.271,50","1,15K","-0,37%"
"01.12.2017","1.280,20","1.276,00","1.290,00","1.272,70","2,52K","0,42%"
"30.11.2017","1.274,80","1.284,50","1.286,00","1.271,30","1,61K","-0,69%"
"29.11.2017","1.283,70","1.294,40","1.297,30","1.282,80","1,84K","-0,86%"
"28.11.2017","1.294,90","1.293,90","1.297,00","1.290,10","275,44K","0,04%"
"27.11.2017","1.294,40","1.288,00","1.299,00","1.286,20","321,35K","0,55%"
"24.11.2017","1.287,30","1.291,90","1.293,30","1.285,10","347,03K","-0,34%"
"23.11.2017","1.291,66","1.291,19","1.293,87","1.287,65","-","-0,04%"
"22.11.2017","1.292,20","1.280,60","1.294,60","1.278,60","390,31K","0,82%"
"21.11.2017","1.281,70","1.276,60","1.284,50","1.275,80","330,15K","0,50%"
"20.11.2017","1.275,30","1.294,10","1.295,10","1.274,10","425,16K","-1,64%"
"17.11.2017","1.296,50","1.278,80","1.297,50","1.278,10","387,02K","1,43%"
"16.11.2017","1.278,20","1.278,00","1.281,80","1.274,90","274,43K","0,04%"
"15.11.2017","1.277,70","1.280,70","1.290,00","1.276,50","433,65K","-0,41%"
"14.11.2017","1.282,90","1.278,90","1.283,80","1.269,70","355,20K","0,31%"
"13.11.2017","1.278,90","1.275,30","1.279,90","1.274,40","220,91K","0,37%"
"10.11.2017","1.274,20","1.286,00","1.287,70","1.273,60","354,58K","-1,03%"
"09.11.2017","1.287,50","1.282,10","1.289,50","1.280,50","394,18K","0,30%"
"08.11.2017","1.283,70","1.276,40","1.288,10","1.276,10","358,13K","0,62%"
"07.11.2017","1.275,80","1.282,60","1.282,80","1.272,30","337,27K","-0,45%"
"06.11.2017","1.281,60","1.270,70","1.283,90","1.266,40","354,77K","0,98%"
"03.11.2017","1.269,20","1.277,50","1.281,20","1.265,90","373,41K","-0,70%"
"02.11.2017","1.278,10","1.275,20","1.285,10","1.274,00","380,14K","0,06%"
"01.11.2017","1.277,30","1.271,80","1.281,90","1.268,50","384,64K","0,54%"
"31.10.2017","1.270,50","1.277,60","1.279,10","1.268,30","272,51K","-0,56%"
"30.10.2017","1.277,70","1.274,30","1.279,90","1.269,80","260,08K","0,75%"
"27.10.2017","1.268,20","1.264,40","1.270,20","1.261,80","0,57K","0,11%"
"26.10.2017","1.266,80","1.276,60","1.280,50","1.264,20","0,27K","-0,74%"
"25.10.2017","1.276,30","1.275,90","1.277,90","1.269,60","0,57K","0,04%"
"24.10.2017","1.275,80","1.280,70","1.282,20","1.272,70","0,45K","-0,23%"
"23.10.2017","1.278,80","1.277,00","1.282,20","1.272,30","1,15K","0,02%"
"20.10.2017","1.278,60","1.290,00","1.290,60","1.278,30","0,56K","-0,74%"
"19.10.2017","1.288,10","1.280,40","1.289,70","1.277,00","0,51K","0,54%"
"18.10.2017","1.281,20","1.285,00","1.288,50","1.277,50","0,49K","-0,25%"
"17.10.2017","1.284,40","1.296,00","1.296,00","1.282,30","0,78K","-1,29%"
"16.10.2017","1.301,20","1.303,90","1.306,20","1.291,90","0,78K","-0,13%"
"13.10.2017","1.302,90","1.294,70","1.304,10","1.292,10","0,53K","0,63%"
"12.10.2017","1.294,70","1.292,80","1.297,90","1.290,60","0,52K","0,57%"
"11.10.2017","1.287,30","1.288,50","1.294,10","1.285,50","0,75K","-0,37%"
"10.10.2017","1.292,10","1.284,90","1.294,50","1.283,20","0,44K","0,69%"
"09.10.2017","1.283,20","1.276,30","1.285,70","1.276,30","0,21K","0,79%"
"06.10.2017","1.273,10","1.269,30","1.276,70","1.261,30","0,47K","0,13%"
"05.10.2017","1.271,40","1.274,80","1.279,70","1.266,80","0,90K","-0,30%"
"04.10.2017","1.275,20","1.272,60","1.282,80","1.271,70","0,82K","0,16%"
"03.10.2017","1.273,10","1.272,60","1.275,50","1.269,20","0,57K","-0,08%"
"02.10.2017","1.274,10","1.278,00","1.278,50","1.271,90","0,90K","-0,67%"
"29.09.2017","1.282,70","1.287,50","1.290,50","1.279,80","0,91K","-0,30%"
"28.09.2017","1.286,50","1.284,00","1.288,80","1.279,40","0,74K","0,19%"
"27.09.2017","1.284,10","1.293,30","1.295,00","1.280,90","19,49K","-1,05%"
"26.09.2017","1.297,70","1.309,60","1.312,50","1.291,60","20,05K","-0,72%"
"25.09.2017","1.307,10","1.296,80","1.311,20","1.288,00","12,53K","1,07%"
"22.09.2017","1.293,30","1.291,00","1.297,10","1.290,80","3,74K","0,21%"
"21.09.2017","1.290,60","1.300,70","1.303,80","1.286,80","30,19K","-1,67%"
"20.09.2017","1.312,50","1.310,70","1.315,70","1.295,60","9,67K","0,44%"
"19.09.2017","1.306,70","1.307,60","1.311,30","1.304,90","5,93K","-0,02%"
"18.09.2017","1.306,90","1.319,90","1.320,10","1.304,30","10,63K","-1,09%"
"15.09.2017","1.321,30","1.331,70","1.334,30","1.319,50","4,92K","-0,31%"
"14.09.2017","1.325,40","1.323,70","1.331,00","1.315,70","4,77K","0,09%"
"13.09.2017","1.324,20","1.332,90","1.336,10","1.320,60","6,25K","-0,35%"
"12.09.2017","1.328,80","1.328,30","1.332,20","1.322,90","8,13K","-0,23%"
"11.09.2017","1.331,80","1.338,80","1.340,00","1.326,80","7,71K","-1,15%"
"08.09.2017","1.347,30","1.349,90","1.358,50","1.343,20","8,97K","0,06%"
"07.09.2017","1.346,50","1.334,70","1.351,60","1.333,50","7,03K","0,85%"
"06.09.2017","1.335,20","1.341,00","1.343,50","1.332,70","8,85K","-0,40%"
"05.09.2017","1.340,60","1.338,00","1.345,60","1.327,40","10,86K","0,19%"
"04.09.2017","1.338,08","1.341,21","1.344,59","1.337,01","-","-0,23%"
"03.09.2017","1.341,22","1.340,54","1.342,07","1.338,96","-","1,10%"
"01.09.2017","1.326,60","1.323,00","1.330,80","1.317,90","10,11K","0,61%"
"31.08.2017","1.318,50","1.310,40","1.325,10","1.298,60","14,13K","0,62%"
"30.08.2017","1.310,40","1.311,40","1.315,00","1.306,40","13,33K","-0,21%"
"29.08.2017","1.313,10","1.313,00","1.325,00","1.305,70","1,18K","0,25%"
"28.08.2017","1.309,80","1.292,20","1.312,20","1.292,00","0,79K","1,33%"
"25.08.2017","1.292,60","1.285,70","1.294,50","1.276,00","0,58K","0,47%"
"24.08.2017","1.286,50","1.290,60","1.290,60","1.284,90","0,69K","-0,19%"
"23.08.2017","1.289,00","1.285,10","1.290,70","1.283,10","0,53K","0,26%"
"22.08.2017","1.285,60","1.291,60","1.292,20","1.281,90","0,73K","-0,46%"
"21.08.2017","1.291,50","1.283,90","1.293,50","1.281,20","0,59K","0,39%"
"18.08.2017","1.286,50","1.288,80","1.301,50","1.284,10","1,20K","-0,06%"
"17.08.2017","1.287,30","1.288,80","1.288,80","1.288,80","1,41K","0,74%"
"16.08.2017","1.277,90","1.271,70","1.284,30","1.268,70","0,64K","0,25%"
"15.08.2017","1.274,70","1.282,30","1.282,30","1.267,90","0,87K","-0,82%"
"14.08.2017","1.285,30","1.290,90","1.290,90","1.279,20","0,73K","-0,29%"
"11.08.2017","1.289,00","1.288,00","1.292,90","1.282,30","1,28K","0,30%"
"10.08.2017","1.285,10","1.278,60","1.288,50","1.275,60","1,43K","0,82%"
"09.08.2017","1.274,60","1.261,60","1.279,50","1.261,60","1,30K","1,33%"
"08.08.2017","1.257,90","1.258,50","1.266,00","1.252,60","1,00K","-0,18%"
"07.08.2017","1.260,20","1.260,00","1.260,90","1.257,00","0,39K","0,00%"
"04.08.2017","1.260,20","1.270,20","1.272,00","1.256,00","1,05K","-0,79%"
"03.08.2017","1.270,20","1.268,30","1.272,00","1.258,80","1,10K","-0,31%"
"02.08.2017","1.274,20","1.270,70","1.274,50","1.264,80","0,82K","-0,08%"
"01.08.2017","1.275,20","1.270,40","1.276,10","1.264,30","0,90K","0,50%"
"31.07.2017","1.268,90","1.272,00","1.272,20","1.267,40","1,71K","-0,10%"
"28.07.2017","1.270,20","1.260,40","1.271,80","1.258,70","2,10K","0,81%"
"27.07.2017","1.260,00","1.260,50","1.265,00","1.253,90","220,31K","0,85%"
"26.07.2017","1.249,40","1.250,30","1.263,40","1.243,20","256,12K","-0,22%"
"25.07.2017","1.252,10","1.255,20","1.258,00","1.248,80","230,39K","-0,18%"
"24.07.2017","1.254,30","1.255,50","1.259,00","1.252,00","212,88K","-0,05%"
"21.07.2017","1.254,90","1.244,10","1.255,90","1.242,80","240,53K","0,75%"
"20.07.2017","1.245,50","1.240,60","1.247,20","1.234,60","269,02K","0,28%"
"19.07.2017","1.242,00","1.242,00","1.243,50","1.235,10","198,03K","0,01%"
"18.07.2017","1.241,90","1.233,30","1.244,10","1.232,20","253,19K","0,66%"
"17.07.2017","1.233,70","1.228,70","1.235,40","1.227,50","174,90K","0,51%"
"14.07.2017","1.227,50","1.216,40","1.232,70","1.214,00","267,44K","0,84%"
"13.07.2017","1.217,30","1.219,20","1.223,60","1.215,60","227,82K","-0,15%"
"12.07.2017","1.219,10","1.216,50","1.225,20","1.212,50","262,77K","0,36%"
"11.07.2017","1.214,70","1.213,80","1.217,10","1.207,40","217,24K","0,12%"
"10.07.2017","1.213,20","1.212,10","1.215,00","1.204,00","238,26K","0,29%"
"07.07.2017","1.209,70","1.224,60","1.228,10","1.206,60","322,18K","-1,11%"
"06.07.2017","1.223,30","1.226,50","1.229,50","1.221,80","192,21K","0,13%"
"05.07.2017","1.221,70","1.220,10","1.228,40","1.216,50","366,77K","-0,48%"
"04.07.2017","1.227,55","1.224,30","1.228,03","1.221,49","-","0,68%"
"03.07.2017","1.219,20","1.241,70","1.242,60","1.218,00","284,45K","-1,86%"
"30.06.2017","1.242,30","1.245,20","1.248,20","1.239,00","222,76K","-0,28%"
"29.06.2017","1.245,80","1.249,60","1.253,20","1.239,70","277,75K","-0,14%"
"28.06.2017","1.247,50","1.246,70","1.253,00","1.246,50","0,37K","0,18%"
"27.06.2017","1.245,30","1.242,00","1.251,60","1.240,60","0,52K","0,03%"
"26.06.2017","1.244,90","1.257,20","1.257,20","1.235,00","0,79K","-0,79%"
"23.06.2017","1.254,80","1.249,90","1.263,00","1.249,30","0,68K","0,55%"
"22.06.2017","1.247,90","1.245,00","1.253,60","1.245,00","0,55K","0,30%"
"21.06.2017","1.244,20","1.244,10","1.247,10","1.241,00","0,85K","0,17%"
"20.06.2017","1.242,10","1.243,50","1.247,20","1.241,30","0,40K","-0,26%"
"19.06.2017","1.245,30","1.254,40","1.255,60","1.243,00","0,91K","-0,78%"
"16.06.2017","1.255,10","1.254,70","1.257,10","1.252,00","0,62K","0,17%"
"15.06.2017","1.253,00","1.260,50","1.266,70","1.251,70","0,59K","-1,66%"
"14.06.2017","1.274,20","1.267,00","1.281,80","1.257,50","1,29K","0,58%"
"13.06.2017","1.266,90","1.265,70","1.269,20","1.258,70","0,92K","-0,02%"
"12.06.2017","1.267,20","1.266,70","1.270,40","1.264,00","1,05K","-0,18%"
"09.06.2017","1.269,50","1.281,20","1.281,20","1.264,80","0,77K","-0,63%"
"08.06.2017","1.277,50","1.286,40","1.288,90","1.271,40","0,81K","-1,04%"
"07.06.2017","1.290,90","1.294,50","1.294,90","1.283,50","0,72K","-0,33%"
"06.06.2017","1.295,20","1.280,50","1.296,30","1.280,20","0,95K","1,13%"
"05.06.2017","1.280,70","1.280,20","1.283,00","1.278,50","0,52K","0,18%"
"02.06.2017","1.278,40","1.266,80","1.280,20","1.260,00","1,31K","0,80%"
"01.06.2017","1.268,30","1.269,90","1.270,60","1.262,00","0,68K","-0,42%"
