Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
TOTAL,Todos los productos,60144461,72772250,95115401,118592084,137574211,159816181,195764624,151791674,200433953,253665437,239952538,232543660,220920757,191134325,185235401,217739177,239889210,223998669,209180242,280814577
260111,"""Minerales de hierro y sus concentrados; sin aglomerar (exc. piritas de hierro tostadas """"cenizas ...",2020825,2282179,3042387,4434980,5750496,7114107,11053596,10582192,21353878,31851760,23809804,25996246,19982660,10378928,11575970,16712952,16714107,19736411,24259115,40715560
120190,Habas de soja; incluso quebrantadas (exc. ??las de siembra para siembra),0,0,0,0,0,0,0,0,0,0,17235122,22805760,23273062,20981829,19327391,25712173,33182501,26112403,28560588,38628923
270900,Aceites crudos de petróleo o de mineral bituminoso,1691371,2121932,2527656,4164752,6894528,8905066,13682759,9351031,16293417,21603316,20289442,12956638,16356786,11781324,10073805,16625024,25130987,24002334,19613858,30608982
170114,Azúcar de caña; en estado sólido; (excepto los de la caña de azúcar 1701 13) sin adición de ...,0,0,0,0,0,0,0,0,0,0,9814268,9155515,7446113,5899282,8279525,9040869,5388918,4518670,7378800,7955408
230400,Tortas y demás residuos sólidos de la extracción del aceite de soja (soya); incluso molidos ...,2198860,2602371,3263536,2858743,2416154,2957017,4361025,4591397,4718533,5689414,6595457,6787272,7000584,5821074,5192781,4973331,6697347,5825935,5909220,7342745
020230,Carne deshuesada; de bovinos; congelada,507352,725416,1362207,1783320,2451936,2682981,3669214,2643815,3360029,3498666,3637355,4470459,4830607,3953397,3570668,4356057,4523509,5592619,6662761,6956072
271019,Aceites medios y preparaciones; de petróleo o de mineral bituminoso; que no contienen biodiesel; ...,583694,1050592,1242042,1705542,2362464,2392760,3062944,2107879,2686268,4082147,5237430,4229271,3633242,1407137,887217,1540410,3441599,4432716,4370883,6274326
470329,"""Pasta química; de madera distinta de la de coníferas; a la sosa """"soda"""" o al sulfato; semiblanqueada ...",1108002,1684522,1667336,1975669,2428501,2944649,3773453,3071053,4428180,4605115,4321578,4820836,4912606,5342875,5128887,5803548,7834196,7042798,5571086,6228939
090111,Café sin tostar ni descafeinar,1194762,1301563,1748445,2515421,2927564,3375966,4130759,3760550,5178814,7998660,5720081,4580008,6040280,5555374,4842977,4600238,4359508,4543771,4973689,5804673
720712,Productos intermedios de hierro o acero sin alear; con un contenido de carbono < 0;25% en peso; ...,920056,919082,1216192,1076555,1156792,1221146,2547118,1186517,1926448,3230183,2542771,1651669,2053491,1995956,1524292,2736384,3260677,2666010,2463260,5334318
020714,Trozos y despojos comestibles; de gallo o de gallina; de especies domésticas; congelados,879920,1091410,1690092,2225057,1975973,2773429,3606647,2883774,3529251,4451430,4270688,4195629,4459070,3958789,3952487,4618279,4362492,4794250,4127173,5238954
100590,Maíz (exc. ??las de siembra para siembra),259943,369610,581869,102288,460108,1882114,1321950,1258794,2136822,2623454,5287267,6250332,3875969,4937593,3655162,4567019,4034500,7344021,5786083,4097657
260112,"""Minerales de hierro y sus concentrados; aglomeradas (exc. piritas de hierro tostadas """"cenizas ...",1028026,1173742,1716488,2861660,3198375,3443805,5484825,2657571,7513842,9965454,7179488,6495285,5836431,3697175,1713371,2486202,3501555,2443966,1521371,3945087
520100,Algodón sin cardar ni peinar,93713,188214,405074,449630,337895,506274,695411,684535,821480,1587217,2103268,1106216,1356506,1290394,1215457,1357711,1587344,2638323,3226916,3405902
260300,Minerales de cobre y sus concentrados,0,0,171540,303714,519969,1032312,1196341,803013,1237741,1572792,1510644,1825968,1805254,1984114,1928278,2485258,2640445,2253901,2408931,3369104
281820,Óxido de aluminio (exc. corindón artificial),171309,320782,417389,563506,1087731,1285340,1523618,1298459,1716122,2191416,1915267,1809483,2334294,2505473,2219002,2629931,2537601,2411576,2313708,2867940
710812,Oro; incl. el oro platinado; en bruto; para uso no monetario (exc. en polvo),24,0,0,14,70,55,67,11,15853,84938,322823,534993,853083,770697,848619,794486,944612,1524726,2554635,2808112
710813,Oro; incl. el oro platinado; semilabrado; para uso no monetario,349153,327120,412813,458866,658533,790821,1032446,1400497,1786099,2239357,2341158,2132548,1469526,1553638,2044411,2005930,1868043,2069928,2348837,2486145
020329,Carne de porcinos; congelada (exc. canales o medias canales; así como piernas; paletas y sus ...,288568,403341,564012,834369,771061,970658,1148519,981722,1097967,1158871,1168271,1131227,1384518,1116207,1289697,1405440,1032403,1429854,2072932,2417412
720293,Ferroniobio,267649,281263,296035,423723,543998,1064354,1647080,1060222,1556669,1840942,1811073,1606353,1735529,1568414,1331515,1608188,2011848,2271534,1497420,2086410
150710,"""Aceite de soja """"soya"""" en bruto; incl. desgomado""",674222,1041920,1155756,1021594,828702,1221767,1984503,1040869,1190190,1857127,1853711,1215195,998813,1055342,801362,912839,956529,610923,589972,1732924
720110,Fundición en bruto; en lingotes; bloques o demás formas primarias; sin alear; con un contenido ...,472481,572847,1179055,1810416,1637333,1864418,3144982,1089648,971091,1598804,1340155,1068557,1031248,772994,523670,764850,750523,971105,1130659,1641639
870323,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",1635037,2222458,2488969,2872884,3035937,3179636,3351180,2126144,3037094,2937849,2730012,3780860,2280560,2171433,2907358,4053087,2904404,1980990,1254513,1618382
020712,Gallos y gallinas de especies domésticas; sin trocear; congelados,453667,617003,801032,1089052,936414,1439520,2199653,1917871,2250428,2604415,2452032,2799083,2425441,2270666,1992513,1808366,1522261,1536287,1353985,1609179
880240,Aviones y demás aeronaves con motor de un peso en vacío> 15.000 kg (exc. helicópteros; dirigibles ...,360267,14183,1212547,1819119,2362329,3755188,4394146,3107866,3036490,3201026,3579212,2919536,2719662,3031370,3246705,2923389,2837229,2518838,1418181,1595061
240120,Tabaco; total o parcialmente desvenado o desnervado pero sin elaborar de otro modo,898876,975026,1284252,1557850,1579806,2071886,2546962,2852431,2582103,2731486,3028947,3045697,2300957,2016147,1970670,1915712,1809688,1953823,1433568,1280125
170199,Azúcar de caña o remolacha y sacarosa químicamente pura; sólidos (exc. los con adición de aromatizante ...,982079,786427,1123809,1534955,2230285,1966831,1831924,2392987,3454457,3390483,2814146,2677962,2008636,1740249,2153226,2364820,1134889,718538,1362648,1229203
441239,"""Madera contrachapada constituida exclusivamente por hojas de madera de espesor unitario <= ...",0,0,0,0,0,421653,475861,278119,360249,324826,371623,398081,438491,433576,418356,547520,697296,491434,597936,1122984
220710,Alcohol etílico sin desnaturalizar con grado alcohólico volumétrico >= 80% vol,166288,146763,461308,742536,1437159,1439175,2366327,1337910,1013213,1491733,2185728,1865219,897397,845254,884998,805139,891166,993168,1181180,1056450
020130,Carne deshuesada; de bovinos; fresca o refrigerada,267753,427653,589786,626005,664864,778711,293390,366538,483468,650538,819002,853247,833634,689341,757137,683442,890381,880400,766093,995828
840999,"""Partes identificables como destinadas exclusiva o principalmente a motores de émbolo """"pistón"""" ...",327204,437226,715575,812909,1032794,1111202,1163254,534931,992343,1392403,1250494,1184444,1129018,969153,832482,932369,1013268,966521,694248,995173
271012,"""Aceites ligeros y preparaciones; de petróleo o de minerales bituminosos que> = 90% en volumen ...",0,0,0,0,0,0,0,0,0,0,130066,302507,290104,282608,264228,238103,741832,1354350,686824,987075
722490,Productos intermedios de aceros aleados; distinto del acero inoxidable,217984,187367,199770,388643,296247,339827,258064,63908,154604,665696,719892,566092,951123,665759,772106,938680,1177942,1022441,480548,907033
720260,Ferroníquel,6646,8647,11886,19542,32391,68331,19001,46591,1814,118515,516589,354180,742292,500181,500613,538048,640616,568556,676571,840710
870120,Tractores de carretera para semirremolques,77156,162443,399905,679205,783799,949270,1150120,191745,517557,892467,742890,811535,649610,662975,684456,1011807,1151655,461007,536407,822160
870322,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",156116,192676,428046,1026621,1107554,1039673,912667,783848,1075627,1314038,867525,1501650,779852,803447,1190301,1787563,1702554,1138667,774245,811829
160250,Preparaciones y conservas; de carne o de despojos de bovinos (exc. embutidos y productos simil.; ...,297993,337691,437969,524308,652790,693297,851748,648200,493502,614706,633933,590198,620076,633582,576014,494593,557534,566952,605163,776217
440711,"""Pino """"Pinus spp."""" aserrados o desbastados longitudinalmente; cortados o desenrollados; incluso ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448978,540422,488690,533877,767722
842911,"""Topadoras frontales """"bulldozers"""" y topadoras anguladores """"angledozers""""; de orugas""",119678,170436,265879,379269,449197,510925,584128,199047,401577,757099,751829,538570,626351,340182,306437,549778,812698,752656,422012,644492
410712,Cueros preparados después del curtido o del secado y cueros y pieles apergaminados; divididos ...,139285,186962,267981,306882,495375,668924,711692,417166,597125,696636,788567,889597,1090411,924568,898356,849809,696523,547078,468721,642375
842920,Niveladoras autopropulsadas,132047,113326,268096,342037,396500,449596,584655,229602,452542,717428,732945,519368,574799,494092,489785,608823,612478,640499,445677,618863
880230,Aviones y demás aeronaves con motor de peso en vacío> 2.000 kg pero <= 15.000 kg (exc. helicópteros; ...,2315324,1879658,2055074,1347733,877919,962027,1100132,751992,957584,730485,1166076,907652,716144,1036251,1081294,669879,651055,782238,646077,595679
200919,Jugo de naranja; sin fermentar y sin adición de alcohol; incl. con adición de azúcar u otro ...,137914,219169,192127,200527,268826,488147,562127,596712,750831,1075663,907518,802728,633390,568190,570155,653183,705759,769464,461123,591760
870321,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",18674,34897,91989,80597,83524,53127,48502,59182,75866,89213,108573,118173,91349,130862,246884,496419,466617,377468,409337,558468
390110,Polietileno de densidad < 0;94; en formas primarias,115086,198431,259931,401213,536033,594447,529023,475373,583188,715771,714628,729848,614551,694946,763486,691966,564191,464239,360903,542442
200911,Jugo de naranja; sin fermentar y sin adición de alcohol; incl. con adición de azúcar u otro ...,869178,910225,789632,796140,1042971,1542128,1144582,705897,685219,887471,970915,1057931,940316,909611,861104,840164,880340,662806,544264,531667
210111,Extractos; esencias y concentrados de café,182837,228764,293246,386001,407639,481921,593897,486111,558164,704905,720177,675747,590546,575940,596781,631857,564709,558215,513147,508133
200912,Jugo de naranja; sin fermentar y sin adición de alcohol; incl. con adición de azúcar u otro ...,33531,63584,76218,113841,156774,221040,290107,316325,338397,412834,397672,434520,392246,389463,482461,446829,551019,478104,419903,500044
842951,Cargadoras y palas cargadoras de carga frontal; autopropulsadas,49336,76923,148573,236477,259491,230297,267655,90473,252917,323824,303922,337542,316796,170046,198685,503866,697367,510317,306232,486610
680293,Granito de cualquier forma; pulimentado; decorado o trabajado de otro modo (exc. losetas; cubos; ...,65587,10011,38421,403370,602220,658336,562660,432904,575494,580882,650804,816810,817519,788665,674912,610096,468163,425270,384653,475265
401110,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en automóviles ...",201789,230911,244053,320791,386805,547409,595108,465879,549003,591227,481452,452147,387281,378708,426560,434026,394781,422368,321987,468176
870431,Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) de ...,164154,132433,186599,297090,402444,444427,384448,286730,470938,637239,575175,650970,474775,629131,778944,879777,728291,670989,400905,455540
280469,Silicio; con un contenido de silicio < 99;99% en peso,155840,197454,242135,269339,273721,355003,502679,344118,459759,636623,520331,371821,340793,263149,385275,343766,477453,433389,356691,446054
441820,Puertas y sus marcos; contramarcos y umbrales; de madera,130345,136687,207731,225468,266926,255392,215886,149103,160582,143853,147969,174000,180136,185871,191743,221567,223261,240320,315254,439233
940350,Muebles de madera de los tipos utilizados en dormitorios (exc. asientos),167370,213875,306746,310990,288097,287886,289148,233651,251861,236813,233064,244587,272402,245387,241183,262652,302158,302328,299498,431963
300490,"""Medicamentos constituidos por productos mezclados o sin mezclar; preparados para usos terapéuticos ...",122227,148205,177628,238564,336866,380171,456983,455869,464591,521742,543748,561440,707713,538529,516324,479587,480868,468524,375060,420624
760110,Aluminio sin alear; en bruto,812920,903115,951847,970653,1494904,1505481,1417466,1013460,1108940,1165640,980958,789857,637135,544545,496169,393037,214645,215643,247236,414115
720839,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; enrollados; simplemente ...,71068,185985,320420,369237,325505,257065,201443,317738,215031,329327,234343,204158,302699,360928,295110,538876,518419,377302,195499,406493
841191,Partes de turborreactores o de turbopropulsores; n.c.o.p.,28482,23596,29072,47776,49143,14719,18979,18042,17161,17612,22026,795109,1609488,1875336,2362844,2842827,2819790,1662088,685634,398645
440910,Madera de coníferas; incl. las tablillas y frisos para parqués sin ensamblar; perfilada longitudinalmente ...,16699,24706,51260,138011,217950,166593,126766,105237,154565,148691,198041,227089,231087,216473,211875,230359,214275,229751,261522,394135
850300,Partes identificables como destinadas; exclusiva o principalmente; a las máquinas de las p ...,101064,150360,112658,233457,332167,563586,699120,521671,256875,358841,692325,410184,385439,344077,402501,190464,220913,439736,300014,379978
870423,"""Vehículos automóviles para el transporte de mercancías; con solo motor de pistón de combustión ...",38800,144817,206137,335820,432576,521169,564035,184900,329311,407407,460229,367123,329804,262564,254895,400197,474642,330891,210341,369279
721049,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,96849,170335,214237,198424,239541,254623,112067,72747,136584,145575,133956,99545,113142,219741,282916,345042,166914,241572,180466,367399
410411,"""Plena flor sin dividir o divididos con la flor; en estado húmedo; incl. el """"wet blue""""; de ...",298790,361079,423091,367822,529262,580524,336243,220834,400761,447866,568582,831483,922331,657834,513410,586374,396667,297272,247204,362751
210690,Preparaciones alimenticias; n.c.o.p.,121965,123253,145519,163720,167770,228981,244213,222247,263593,288057,338547,425608,374874,404656,315419,330350,328981,419298,335955,360604
870899,Partes y accesorios de tractores; vehículos automóviles para transporte de >= 10 personas; ...,437198,615856,720401,892789,1015040,966397,961128,594827,748265,789507,759594,650813,530897,481055,414766,496892,476837,401251,280964,358350
870422,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",64394,112194,255785,426457,432724,462406,566135,256481,410936,610760,532203,611713,406054,420370,450556,619679,464751,236327,199326,354583
680299,Piedra de talla; natural; distintas de las piedras calizas; el granito y la pizarra; de cualquier ...,835,1461,2211,4491,6528,6805,6075,4416,6703,8518,10899,22722,25691,33197,52150,86644,124564,188862,203534,353052
840734,"""Motores de émbolo """"pistón"""" alternativo de encendido por chispa de encendido por chispa """"motores ...",346113,456471,525861,523115,599210,425416,330413,232055,484536,599522,736460,635058,442730,399266,321479,313598,564159,486870,362200,352777
021099,"""Carne y despojos comestibles; salados o en salmuera; secos o ahumados; y harina y polvo comestibles ...",138,332,8,27,9768,355613,594980,506723,552933,631557,491483,510525,564344,440150,399896,324773,251408,287037,255544,349505
401120,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en autobuses o ...",201938,269784,310010,346768,438850,608950,612369,400404,436687,535780,524124,472077,500769,360018,370947,419122,392038,421649,282930,348781
050400,Tripas; vejigas y estómagos de animales (excepto los de pescado); enteros o en trozos; frescos; ...,70007,97578,112276,122616,133454,208229,307725,313332,332616,393197,468515,526253,527597,334544,290095,377193,420830,381122,329417,343085
390120,Polietileno de densidad >= 0;94; en formas primarias,127706,168332,198070,252199,418596,490885,406750,426436,460442,627346,604384,536052,582229,515664,431171,427526,446158,311096,265248,339787
880330,"""Partes de aviones o de helicópteros; n.c.o.p. (exc. los planeadores """"parapentes"""")""",75945,62213,71524,115054,153459,255212,378645,262904,291062,327855,377562,430494,497393,305062,287091,333253,362606,334234,264450,339065
711299,Desperdicios y desechos de plata; incl. chapados de plata y demás desperdicios y desechos que ...,24121,33648,29030,40321,53994,81984,95811,61326,125721,178773,138660,118156,104920,112680,159074,172090,189070,200073,244152,337047
230990,Preparaciones de los tipos utilizados para la alimentación de los animales (exc. alimentos ...,17838,19381,32056,38370,50793,85059,119437,81256,115483,130020,144435,196453,221937,186775,173326,215973,238664,235543,268850,333956
120242,Cacahuetes sin cáscara; incluso quebrantados (exc. ??de semillas para la siembra; o maníes ...,0,0,0,0,0,0,0,0,0,0,110176,112368,85909,112594,120451,194861,230373,228703,318812,330436
848180,Artículos de grifería y órganos reguladores simil. para tuberías (exc. válvulas reductoras ...,41031,50086,62878,88275,151484,120951,121766,184962,149059,165859,159746,132251,146716,627492,692110,706952,589122,613114,223123,329912
470200,Pasta química de madera para disolver,46561,51266,54163,57744,49915,67064,127349,235707,315931,375000,373211,353851,376455,243064,355908,420781,392860,322305,294940,329848
840991,"""Partes identificables como destinadas exclusiva o principalmente a motores de émbolo """"pistón"""" ...",403288,410665,372297,393355,463495,503407,495038,377770,514239,552514,510861,499642,439104,381710,337987,414601,393501,318816,271990,324158
020629,Despojos de bovinos; comestibles; congelados (exc. lenguas e hígados),22808,41332,54363,45737,68614,100808,156473,175866,169958,231417,228116,286792,346033,285371,286406,324322,351408,334910,286986,311018
090411,"""Pimienta del género """"Piper"""" sin triturar ni pulverizar""",58407,56753,60000,46390,81706,111521,106335,91151,107996,197836,191980,200386,293907,347508,246501,273889,194834,178499,185130,306057
480256,Papeles y cartones; sin estucar ni recubrir; de los tipos utilizados para escribir; imprimir ...,192679,238831,261492,271024,299698,402327,442246,477060,569598,575021,518618,493882,485959,468376,397697,374545,413624,402040,274033,305732
841430,Compresores de los tipos utilizados en los equipos frigoríficos,440900,461515,505729,549480,641876,704274,643795,488977,644444,632407,665280,550468,478426,426505,402597,391657,341772,296793,226664,304381
800110,Estaño en bruto; sin alear,22256,17215,46244,41097,39261,78205,103030,44357,19643,82458,129568,134482,165898,122583,129574,171421,185476,164878,151734,303090
870421,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",144093,237722,387839,499595,447641,450491,515578,221280,451188,496912,423528,491784,222554,225785,524557,822382,497560,160640,225248,299568
481029,"""Papel y cartón de los tipos utilizados para escribir; imprimir u otros fines gráficos; con ...",2363,13690,21426,25338,28011,31369,115565,109833,203286,215638,245458,295874,276735,276330,263666,282176,211347,281003,299910,294389
160232,Preparaciones y conservas de carne o despojos; de gallo o gallina; de especies domésticas (exc. ...,57656,89208,100871,192045,284798,402150,530889,489485,464760,557428,478765,451589,475126,399693,414171,382120,276063,277321,252230,289380
100199,Trigo y morcajo (exc. ??las de siembra para la siembra; y el trigo duro),0,0,0,0,0,0,0,0,0,0,555824,336640,100129,353120,115059,102785,40042,115019,111714,283998
150790,"""Aceite de soja """"soya"""" y sus fracciones; incl. refinados; sin modificar químicamente""",103009,190630,226279,244623,399867,497883,685997,190822,162240,270979,215882,150346,130727,98711,96942,118314,68828,85156,171447,283768
850152,Motores de corriente alterna; polifásicos; de potencia > 750 W pero <= 75 kW,60702,76360,103372,122605,163231,209044,244091,130446,212027,312898,313599,297170,305264,233155,185834,231874,239445,220282,176886,279594
690722,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175991,278881,197552,174275,278379
290919,"""Éteres acíclicos y sus derivados halogenados; sulfonados; nitrados o nitrosados (exc. éter ...",113470,141416,119739,193098,189270,205819,326841,249106,318062,377645,373933,372302,370167,247593,179637,224867,231721,209153,113580,272569
350300,Gelatinas (aunque se presenten en hojas cuadradas o rectangulares; incluso trabajadas en la ...,64534,72100,84854,112565,120550,122028,131237,173448,165387,206081,272840,319542,268064,272446,277288,266754,246823,275882,335085,265066
870829,"""Partes y accesorios de carrocerías para tractores; vehículos de motor para el transporte de ...",94421,132815,214497,262902,422347,475264,550892,451436,614192,718883,634537,569540,377415,329552,252875,297338,305341,228284,166702,260452
870600,Chasis de vehículos automóviles de las partidas 8701 a 8705; equipados con su motor,206169,270234,372381,582956,627573,655428,778306,461701,635595,797892,671125,723798,636131,574183,651403,728387,542939,559238,398803,253228
940360,Muebles de madera (exc. de los tipos utilizados en oficinas; cocinas o dormitorios; así como ...,198771,235589,308734,314933,288444,311473,296779,201732,205201,159693,152037,142912,135855,125727,123997,146405,167887,164807,170625,252346
390210,Polipropileno; en formas primarias,26000,64950,100623,164399,194357,227038,188537,321972,313320,484780,399398,324885,450671,310902,348697,383625,326967,291825,217174,251697
390761,"""Poli""""tereftalato de etileno""""; en formas primarias; con un índice de viscosidad >= 78 ml/g""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199541,185350,174076,135346,250853
080450,Guayabas; mangos y mangostanes; frescos o secos,50855,75730,64262,74199,87403,90090,119115,97655,120236,140842,137836,147913,164211,184934,180331,205456,177709,228053,247958,250134
711292,Desperdicios y desechos de platino; incl. chapados de platino y demás desperdicios y desechos ...,787,214,0,2579,0,0,1492,0,1091,14158,13289,15669,15787,6187,1285,686,948,4828,39540,249350
740311,Cobre refinado en forma de cátodos y de secciones de cátodos,78300,42938,58515,114380,379724,675413,671318,414006,330313,513571,127346,631473,294671,559310,471652,270292,288385,297662,103992,247006
870340,Automóviles de turismo y demás vehículos automóviles concebidos principalmente para el transporte ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,18567,77682,245074
290124,Buta-1;3-dieno e Isopreno,20804,30189,32955,51267,48101,59331,73333,83186,147971,174121,261905,272824,217307,123048,135954,266261,221106,182293,98335,242501
870840,Cajas de cambio para tractores; vehículos automóviles para transporte de >= 10 personas; automóviles ...,113987,124446,216010,283248,327187,362339,384740,238837,482528,648528,606296,467186,362128,304692,253138,277797,290548,218711,156296,240505
842952,Palas mecánicas; autopropulsadas; cuya superestructura pueda girar 360°,15291,26808,105792,119723,164656,146160,160795,25792,149219,277313,239024,203050,198416,141724,162766,281821,227301,165014,79358,238949
840820,"""Motores de émbolo """"pistón"""" de encendido por compresión """"motores diesel o semi-diesel""""; ...",258433,367928,352586,569113,697404,495994,668492,247925,397281,503231,228909,204852,117952,145033,100314,108833,175325,200817,134018,238181
721420,Barras de hierro o acero sin alear; con muescas; cordones; huecos o relieves; producidos en ...,53905,160103,147049,288618,277794,256361,317439,211516,200313,297002,205931,247415,239845,224164,256386,252057,285454,266918,180573,237944
260400,Minerales de níquel y sus concentrados,0,10,26,0,0,1670,0,0,46,103871,122456,43267,141147,126302,26380,0,2,11,77776,237250
640399,Calzado con suela de caucho; plástico; cuero regenerado y parte superior de cuero natural (exc. ...,955324,989625,1113200,1094544,1074460,1037767,951578,655191,664335,515607,378930,353272,344969,309217,326185,321190,285266,292741,191612,236924
720221,Ferrosilicio; con un contenido de silicio > 55% en peso,51877,66509,82578,87386,108969,111289,155093,206579,262516,260987,245802,173358,136407,116755,144635,143588,183375,191092,219376,234775
870790,Carrocerías de tractores; vehículos automóviles para transporte de >= 10 personas; para transporte ...,158255,183166,231712,337996,391422,445192,535940,244943,312017,322038,312385,282815,288364,270880,254300,345123,331273,302497,204070,229616
440922,"""Madera tropical; incl. las tablillas y frisos para parqués; sin ensamblar; perfilada longitudinalmente ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,7150,175383,179699,227889
390230,Copolímeros de propileno; en formas primarias,8256,30445,41709,69155,73171,101262,75792,94016,174391,233845,223881,198438,214824,180822,212451,249107,277442,294881,149904,218488
842959,Palas mecánicas; excavadoras; cargadoras y palas cargadoras; autopropulsadas (exc. palas mecánicas ...,5865,20425,45887,65822,57712,55588,60421,25003,57548,61791,95865,126493,140886,127184,155860,238819,185940,139781,75973,217887
870830,"""Frenos y servofrenos; así como sus partes; destinados a la industria de montaje: de motocultores; ...",0,0,0,0,0,425430,444095,271777,331441,388924,370487,328072,254417,234111,215458,233827,237872,190004,133007,217370
848310,Árboles de transmisión; incl. los de levas y los cigüeñales; y manivelas,135817,156178,187537,206522,212225,245306,271555,170255,309137,388683,312783,249957,271037,266604,211217,248613,293460,264200,167271,216469
847989,Máquinas y aparatos mecánicos; n.c.o.p.,37497,65173,210115,138292,229854,414230,105615,151776,137760,259519,687904,276356,183540,120876,217357,151206,165499,134076,121682,212777
850153,Motores de corriente alterna; polifásicos; de potencia > 75 kW,64269,75952,92129,132154,183119,266301,322224,307080,257679,315531,354777,368963,358381,254073,163454,175489,177507,217184,170279,204256
640299,"""Calzado con suela y parte superior de caucho o plástico (exc. el que cubra el tobillo o con ...",66170,95644,137329,137311,150466,164283,223533,187069,259763,278726,256681,237979,222758,195875,209724,269438,254311,244750,144972,200419
930330,Armas largas de caza o tiro deportivo con uno o más cañones de ánima rayada (exc. fusiles de ...,114786,29561,49740,42282,57795,93085,101936,163533,152671,130256,152013,152053,114022,105423,9505,147946,82352,149891,149811,198979
051199,Productos de origen animal; n.c.o.p.; animales muertos ; impropios para la alimentación humana ...,14796,15216,17846,26520,24723,30137,30746,38234,66840,53690,54527,67896,79882,73361,78230,109627,125383,148981,168666,191582
870850,Ejes con diferencial; incl. provistos con otros órganos de transmisión; para vehículos automóviles,66143,72433,87589,117941,115962,257121,334373,231913,351316,399208,403454,389586,326280,305284,163836,211530,217332,177444,114414,185444
160100,Embutidos y productos similares de carne; despojos; sangre o insectos; preparaciones alimenticias ...,11619,16843,47164,89606,70191,104435,150645,141211,150206,159355,143661,147369,169156,108075,95289,107245,101259,112574,115571,185185
260600,Minerales de aluminio y sus concentrados,90871,120957,189416,229399,194440,238521,293377,157721,270259,319030,325185,339986,272408,266502,265341,237835,267396,258321,169548,183909
350400,Peptonas y sus derivados; las demás materias proteínicas y sus derivados; no expresados ni ...,27415,29953,30024,19179,19816,23422,40058,24018,21489,25213,21859,34246,26247,22541,19813,55512,68842,126848,122702,181481
480411,"""Papel y cartón para caras """"cubiertas"""" [""""kraftliner""""]; sin estucar ni recubrir; en bobinas ...",121765,145662,167313,179969,204313,198868,194949,119940,129704,159456,112894,135090,151576,171962,152832,147674,166670,136276,122143,176748
842449,pulverizadores agrícolas u hortícolas (excl. portátiles),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149372,142102,111598,124570,172322
721391,"""Alambrón de hierro o acero sin alear; enrollado en espiras irregulares """"coronas""""; de sección ...",114746,199087,272316,534090,409575,358361,341163,237171,215905,263250,154798,144228,134906,143656,157779,210606,195052,185698,137450,172142
260200,Minerales de manganeso y sus concentrados; incluidos los minerales de manganeso ferruginosos ...,41289,45595,99336,139625,55206,111384,615799,186186,356888,305696,201123,262463,229453,149147,201815,365636,406306,483194,346559,171908
720299,"""Ferroaleaciones (exc. ferromanganeso; ferrosilicio; ferro-sílico- manganeso; ferrocromo; ferro-sílico-cormo; ...",21736,32866,44334,40308,39205,46653,89107,39254,82229,105565,87244,70382,65402,35785,36173,43314,48543,69584,115025,171177
481159,"""Papel y cartón; coloreados o decorados en la superficie o impresos; recubiertos; impregnados ...",5197,5616,23654,77868,100496,133945,163720,115637,120237,144467,142943,151986,146995,162571,171535,186914,213956,194570,188489,168711
271312,Coque de petróleo; calcinado,5818,1978,4672,10522,13282,16648,33409,29286,49677,128271,103023,99233,125568,110443,100443,105184,146912,120677,76852,167103
080719,Melones; frescos (exc. sandías),37778,58308,63243,91444,88242,128214,152132,122052,121953,128224,134002,147580,151418,154299,148741,162916,136051,160390,147935,165079
152000,Glicerol en bruto; aguas y lejías glicerinosas,561,1282,21,288,394,1649,11877,12593,22716,41865,46187,63457,57956,50768,33213,66345,97793,46840,61621,164292
040900,Miel natural,23141,44714,42299,18974,23373,21194,43571,65753,54996,70868,52348,54124,98495,81720,92030,121298,95420,67879,98560,163341
