Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
TOTAL,Todos los productos,17423088,21650906,33025407,41972988,60596328,68560429,64507601,55458960,71106106,81437589,78062995,76769729,75083497,62042350,57737906,65882717,75404118,69145962,67557693,89842027
260300,Minerales de cobre y sus concentrados,1733989,2764068,5491559,7642359,12496023,14682516,9836874,9865530,13753561,14533652,15912284,16651451,15788362,12948831,11267007,14910206,18193330,17955582,17475792,26659150
740311,Cobre refinado en forma de cátodos y de secciones de cátodos,4093139,4459908,8334160,10086629,16971437,19725964,18673349,16774885,23184164,25496864,21966640,18839511,17766031,14650611,12694728,14614772,15809609,13275528,13499707,20159154
740200,Cobre sin refinar; ánodos de cobre para refinado electrolítico,253684,466675,999872,1311306,2925016,3076990,2057459,1986236,2426305,3100751,3401837,3544850,2948106,2496850,1766117,2319098,2256205,1440198,1837088,2495836
260111,"""Minerales de hierro y sus concentrados; sin aglomerar (exc. piritas de hierro tostadas """"cenizas ...",34720,31358,42322,80004,113401,165243,259904,360468,708627,1196962,1177281,1166042,965704,525951,592014,735334,689690,619187,1203899,2180920
080929,Cerezas frescas (excepto las cerezas ácidas),0,0,0,0,0,0,0,0,0,0,374196,391334,593501,393731,544553,358736,805824,1073208,1235131,1767835
999999,Materias no a otra parte especificadas,513303,7094,5867,6208,1228218,2601,1143,1325,1685,2755,1,1,0,1595239,1414475,1590618,2162982,1917082,1626910,1675879
220421,Vino de uvas frescas; incl. encabezado; mosto de uva; en el que la fermentación se ha impedido ...,541826,589412,713368,754765,839202,1090352,1174293,1150331,1282430,1421691,1427858,1461493,1520832,1518499,1521198,1607907,1595332,1532694,1473235,1600260
030441,"""Filetes de salmones del Pacífico """"Oncorhynchus nerka""""; """"Oncorhynchus gorbuscha""""; """"Oncorhynchus ...",0,0,0,0,0,0,0,0,0,0,509754,756314,902585,778096,946169,1070132,1230292,1250658,1092694,1502071
261310,Minerales de molibdeno y sus concentrados; tostados,191960,242605,822173,1688496,1352329,1723131,1854231,999628,1002759,1236380,927781,671954,968929,574694,577220,773090,1100177,1019965,961942,1185051
470321,"""Pasta química; de madera de coníferas; a la sosa """"soda"""" o al sulfato; semiblanqueada o blanqueada ...",497882,573630,788627,689488,813795,1234569,1213723,1004236,1151901,1358145,1133388,1261410,1442904,1147403,1148116,1128024,1599800,1125591,864446,1086731
470329,"""Pasta química; de madera distinta de la de coníferas; a la sosa """"soda"""" o al sulfato; semiblanqueada ...",188175,185120,264907,345665,389365,940091,1169761,835848,1053510,1179950,1162443,1252258,1140114,1164065,1012494,1148908,1557076,1302061,938381,959546
710812,Oro; incl. el oro platinado; en bruto; para uso no monetario (exc. en polvo),240581,282272,311067,336799,521068,568086,732340,883163,1014448,1419321,1605151,1347225,989961,905289,928215,1164615,1340331,1155298,954252,958971
440711,"""Pino """"Pinus spp."""" aserrados o desbastados longitudinalmente; cortados o desenrollados; incluso ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797617,940347,786135,728885,926236
283691,Carbonatos de litio,55709,64805,75180,94085,123434,188571,218845,112706,174108,204173,240194,225436,227475,245129,457224,682457,942478,833633,680381,882867
030481,"""Filetes de salmones del Pacífico """"Oncorhynchus nerka""""; """"Oncorhynchus gorbuscha""""; """"Oncorhynchus ...",0,0,0,0,0,0,0,0,0,0,281643,499662,649111,485480,600974,776638,740060,691875,689964,863985
030214,"""Salmón del Pacífico fresco o refrigerado del Atlantico """"Salmo salar"""" y salmones del Danubio ...",0,0,0,0,0,0,0,0,0,0,254096,417911,526085,475870,603343,669454,844213,868984,537127,829718
080610,Uvas frescas,543731,757468,877898,930677,1002296,1039497,1291133,1197167,1354853,1462023,1431078,1568521,1503594,1090972,1048758,993044,1074239,949712,924774,826929
030312,"""Salmones del Pacífico (excluido el salmón rojo; """"rojo salmón"""") congelados""",0,0,0,0,0,0,0,0,0,0,514881,445009,592671,549951,439443,657127,753573,790829,646441,661692
280120,Yodo,130878,143995,176500,250831,276909,323077,373151,353661,414664,659913,890766,818901,637703,514590,415949,355086,428654,546217,662033,606020
080810,Manzanas; frescas,233004,319202,400163,336398,441479,567259,692770,493592,641919,677642,722896,825643,752571,517706,639137,599877,680886,602882,568585,589513
020329,Carne de porcinos; congelada (exc. canales o medias canales; así como piernas; paletas y sus ...,86266,135436,220062,273318,287728,341891,299190,311269,298357,365300,400610,358908,387776,317812,300667,332906,398584,463973,610291,570507
081040,"""Arándanos rojos; mirtilos y demás frutos del género """"Vaccinium""""; frescos""",18105,55295,82030,104594,132870,166088,221072,191819,355570,400674,395364,439597,528856,434355,571676,407415,579673,571198,526875,563592
030313,"""Salmones del Atlántico """"Salmo salar"""" y salmones del Danubio """"Hucho hucho"""" congelados""",0,0,0,0,0,0,0,0,0,0,166643,378232,627022,496882,548366,591314,709837,608341,550897,485979
020714,Trozos y despojos comestibles; de gallo o de gallina; de especies domésticas; congelados,14651,33801,76122,103594,110142,97208,142859,163763,167940,191184,193096,204738,217053,246188,239916,233422,288291,320436,306258,435960
441239,"""Madera contrachapada constituida exclusivamente por hojas de madera de espesor unitario <= ...",0,0,0,0,0,244957,343491,283544,329851,413961,280611,252753,327016,348843,347717,309496,436417,351889,353703,429804
261390,Minerales de molibdeno y sus concentrados (exc. tostados),38106,74432,524803,1033049,880369,1431668,446720,144173,229652,224945,283800,170558,209190,186892,154958,208578,361419,316028,286003,423818
230120,"""Harina; polvo y """"pellets""""; de pescado o de crustáceos; de moluscos o demás invertebrados ...",323339,373090,343486,458243,514137,536409,498817,613094,533595,474710,441189,414382,426597,357445,327109,322460,373967,297179,449855,392710
030499,Congelados de carne de pescado ncop (exc. ??filetes),0,0,0,0,0,387753,352691,226144,135025,179870,200880,236164,299235,253496,254823,333663,353057,391444,387942,386026
440910,Madera de coníferas; incl. las tablillas y frisos para parqués sin ensamblar; perfilada longitudinalmente ...,192790,204502,332027,260878,324831,218988,198770,140419,178975,199956,229048,270549,291413,270342,240064,242487,252740,239507,249245,359764
441114,"""Tableros de media densidad """"MDF""""; de madera y de medida > 9 mm""",0,0,0,0,0,51390,68939,51634,62605,86557,81353,99129,112188,123815,240442,239770,257621,257640,261274,345040
481092,"""Papel y cartón multicapas; estucados por una o las dos caras con caolín u otras sustancias ...",80762,108049,136084,130902,169958,207261,249030,255069,300875,340687,344731,329886,348698,299077,266589,238446,305888,301365,343194,342113
283421,Nitratos de potasio,102735,132581,133117,162073,155643,176782,478253,173900,303350,361794,356930,308420,316902,242018,272477,334454,365204,274001,298873,337628
470200,Pasta química de madera para disolver,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42429,328085
470311,"""Pasta química; de madera de coníferas; a la sosa """"soda"""" o al sulfato; cruda (exc. pasta ...",135757,125290,140069,153814,162552,193900,165801,173210,201696,250878,225658,281787,295130,252164,243009,277648,410037,290552,232422,319680
710691,Plata; incl. la plata dorada y la platinada; en bruto; (exc. en polvo),90565,93697,112008,115863,249042,460973,332708,313634,382385,649121,498954,280761,180322,9030,57514,221488,250938,195410,249889,315468
220429,Vino de uvas frescas; incl. encabezado; y mosto de uva en el que la fermentación se ha impedido ...,62963,80270,119186,116155,117049,157296,186575,213986,245688,247085,334420,397594,302026,293106,303379,340510,326227,335857,292425,311580
740811,Alambre de cobre refinado; con la mayor dimensión de la sección transversal > 6 mm,64072,81020,139568,189256,410849,463472,485939,281854,460083,532235,493562,421731,476785,300924,280215,289592,248856,95601,123200,304149
401110,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en automóviles ...",46844,58983,87974,99477,98213,111007,120748,67226,143264,298325,320366,356288,393230,340054,299944,282260,269967,291762,231735,302337
290511,"""Metanol """"alcohol metílico""""""",300443,440057,508925,610589,879317,495278,405967,155671,211466,213742,123951,55796,45225,36984,88139,138039,216320,264168,210508,297699
720270,Ferromolibdeno,16194,37317,160138,456548,550550,708795,804410,200031,313186,434919,323407,221715,272803,71743,67542,90700,207807,161221,104100,291442
282570,Óxidos e hidróxidos de molibdeno,19374,19540,117336,218008,242559,242872,247633,71802,155503,117545,97421,80503,137554,83143,113704,145904,224101,193453,162427,273194
160553,Mejillones; preparados o conservados (excepto ahumado),0,0,0,0,0,0,0,0,0,0,152120,184061,188809,201325,176785,209445,209522,202142,248411,271386
440122,Madera en plaquitas o escamillas (exc. de las especies utilizadas principalmente como tintóreas ...,120149,127577,135455,159330,189064,217721,335056,274494,339794,410659,369558,314419,307913,277236,350380,361711,391634,396486,339031,256656
030355,"""Jack y jurel """"Trachurus spp."""" congelados""",0,0,0,0,0,0,0,0,0,0,104402,138438,135046,82830,68341,88148,133340,157767,150086,245517
271019,Aceites medios y preparaciones; de petróleo o de mineral bituminoso; que no contienen biodiesel; ...,81918,354856,367176,637176,869716,639593,922270,550687,487631,689526,611893,578213,483159,97310,92393,158351,206230,161774,185486,239666
080232,Nueces frescas o secas; sin cáscara,13152,17232,20760,31601,46893,57799,94707,52044,103061,120000,140735,165163,211483,214296,148467,255263,219000,224924,207212,237604
081190,"""Frutos comestibles; sin cocer o cocidos en agua o vapor; congelados; incl. con adición de ...",7930,11886,13314,18821,26385,31036,51011,43997,39865,119165,126901,133595,148444,164330,189517,166548,187724,187993,210433,232402
080231,Nueces frescas o secas; con cáscara,7152,10485,10401,12950,15559,18294,30919,32289,56946,81431,56882,81127,110244,142907,93902,205630,217489,201511,177928,230416
310420,Cloruro de potasio; para su utilización como abono (exc. en tabletas o formas simil. o en envases ...,5761,7493,2184,3847,5219,13851,39064,210081,327787,384998,499800,470037,393693,372465,301221,258251,171522,104380,120224,225806
081050,Kiwis; frescos,69268,92275,106944,111180,128375,145762,182578,148896,151819,174212,201753,239879,177377,216733,179126,184449,205342,172276,183586,218975
080440,"""Aguacates """"paltas""""; frescos o secos""",70318,181674,139495,171251,122128,223583,156434,263668,188199,214780,154480,165211,223893,161881,297326,391115,273628,300699,219424,213807
310590,Abonos minerales o químicos; que contengan los dos elementos fertilizantes nitrógeno y potasio ...,54104,49803,65524,75266,74644,80636,183943,78958,112676,126081,148674,132813,115343,162794,150567,142417,192237,185769,180223,208714
722830,Barras de aceros aleados; distinto del acero inoxidable; simplemente laminadas o extrudidas ...,242,16,11,199,52,161,245,49,64,408,415,970,10100,26872,23822,36141,114241,136874,90980,204826
030482,"""Filetes congelados de trucha """"Salmo trutta; Oncorhynchus mykiss; Oncorhynchus clarki; aguabonita ...",0,0,0,0,0,0,0,0,0,0,369118,307482,289666,200218,200244,229585,215204,232642,241854,181833
260112,"""Minerales de hierro y sus concentrados; aglomeradas (exc. piritas de hierro tostadas """"cenizas ...",105308,106088,118693,228258,214396,236758,333581,173569,473942,412660,161314,209018,130990,202010,223886,293753,280862,30326,219267,179190
081320,Ciruelas; secas,35392,40351,55121,79684,95337,93527,119384,99531,125717,112303,141770,151029,231585,200336,157949,175007,163278,145558,159626,175670
150420,Grasas y aceites de pescado y sus fracciones; incl. refinados; sin modificar químicamente (exc. ...,12192,10300,17629,26108,43583,52655,102764,56319,50121,86923,108319,108646,132467,108947,86731,84842,133260,123826,169395,175032
080940,Ciruelas y endrinas; frescas,59065,73093,82814,87047,92392,109848,113804,107117,114289,136070,143680,146610,100373,121256,133104,113699,148250,191950,163660,157990
080222,"""Las avellanas frescas o secas o avellanas """"Corylus spp.""""; Sin cáscara""",44,32,58,54,30,21,59,213,316,835,914,570,663,23146,79149,75628,72935,87144,150306,153752
200290,Tomates; preparados o conservados sin vinagre ni ácido acético (exc. enteros o en trozos),57846,48994,51506,56265,65582,70259,70609,83847,95144,91947,100027,100303,121742,127153,109652,111415,95678,147029,154319,153597
120991,Semillas de hortalizas; para siembra,30032,34500,42142,48956,53215,55843,60957,78337,104207,131337,150261,151741,125562,134514,139784,148387,183989,185187,149727,150993
250100,Sal (incluidas la de mesa y la desnaturalizada) y cloruro de sodio puro; incluso en disolución ...,29114,46857,41021,55969,43409,33087,70055,122168,113257,150724,102886,119717,173950,189299,129971,129413,198640,156465,122586,150680
081110,"""Fresas """"frutillas""""; sin cocer o cocidas en agua o vapor; congeladas; con adición de azúcar ...",8417,12958,18886,17375,26099,37575,33922,28713,30375,32226,31810,33272,35914,41588,42643,48976,62397,89327,119257,143626
210690,Preparaciones alimenticias; n.c.o.p.,111724,98329,99594,101156,124860,174307,199853,254383,270411,311215,301992,316151,336629,302423,272055,262357,222288,203941,181392,137153
300490,"""Medicamentos constituidos por productos mezclados o sin mezclar; preparados para usos terapéuticos ...",28191,28941,36510,40473,46122,50629,64880,65955,72588,88385,100353,104570,135257,128406,106716,96554,113483,124855,118194,128715
080620,Secas; incl. las pasas,38161,45474,57573,81264,80873,91195,135761,118939,141391,168100,175521,189065,176448,133366,116856,116574,155686,155046,124527,127347
080830,Las peras frescas,0,0,0,0,0,0,0,0,0,0,139242,164914,118782,130133,113060,132386,123348,124253,109427,124376
080521,mandarinas frescas o secas incl. tangerinas y satsumas (excl. clementinas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86806,113332,94213,138281,119808
081120,Frambuesas; zarzamoras; moras; moras-frambuesa y grosellas; sin cocer o cocidas en agua o vapor; ...,34118,52096,80163,80422,92256,105707,164973,142490,158515,168326,133120,169426,182821,187746,166899,112814,120563,106920,105070,118847
080930,"""Melocotones """"duraznos""""; incl. los griñones y las nectarinas; frescos""",70256,90648,94980,97439,102048,106241,131303,106408,129923,129433,129337,122907,103400,98597,101763,91265,110242,110885,131719,118479
262030,Cenizas y residuos; que contengan principalmente cobre,5792,0,6311,0,0,54,339,4,12303,7730,25,538,18408,418,12112,4400,6606,65075,178156,118123
200799,"""Confituras; jaleas y mermeladas; purés y pastas de frutas u otros frutos; obtenidos por cocción; ...",26569,34337,50710,59046,63396,111807,177040,95154,104873,159770,181219,175466,189535,128951,124994,133343,133762,118900,99451,112415
740400,Desperdicios y desechos; de cobre,24322,34203,101881,145759,431074,670113,368712,426753,943353,540219,184056,369559,343465,240133,367330,167755,168570,78585,186639,109534
200979,Jugo de manzana; sin fermentar y sin adición de alcohol; incl. con adición de azúcar u otro ...,34636,50915,55294,51023,67380,41761,67119,40298,40107,101943,112755,82184,121959,90918,75579,68634,77032,59913,56737,102927
121229,Algas marinas y otras algas; frescas; refrigeradas; congeladas o secas; con o sin tierra; no ...,0,0,0,0,0,0,0,0,0,0,85362,129264,134193,96563,103281,126892,98122,80651,84176,102510
020322,Piernas; paletas; y sus trozos; sin deshuesar; de porcinos; congelados; incluidos los huesos.,18909,14287,13459,19539,22491,16978,30383,26643,22774,29515,46133,37505,45268,61573,62626,50439,51886,52095,114602,99840
441820,Puertas y sus marcos; contramarcos y umbrales; de madera,90159,76169,112308,89751,98891,92077,85272,52600,62414,67747,71986,71685,75046,63799,66474,61414,69731,69444,75446,98893
282520,Óxido e hidróxido de litio,0,1,52,658,17351,27606,30774,19155,25647,26079,28469,21741,27992,27248,58666,98969,93999,120646,75323,95415
390210,Polipropileno; en formas primarias,21656,22502,33404,29030,44285,23590,19106,31938,15701,44588,28956,29169,63291,54600,54215,61585,68031,77293,61978,94604
020649,Despojos de porcino; comestibles; congelados (exc. los hígados),3437,4109,7362,10267,12072,14789,14754,15127,20164,28802,38583,43689,43090,44589,51141,47595,47263,65284,92696,94286
080550,"""Limones """"Citrus limon; Citrus limonum"""" y limas """"Citrus aurantifolia; Citrus latifolia""""; ...",19157,21680,23263,22868,27923,44847,40916,35748,46721,39979,32042,44578,67154,71554,88095,92330,96248,94314,93002,91939
870840,Cajas de cambio para tractores; vehículos automóviles para transporte de >= 10 personas; automóviles ...,22188,39744,43658,49792,54563,71752,118225,111658,154036,171960,206165,212453,217991,141989,115800,127913,138476,120344,84575,88489
030314,"""Truchas congeladas """"Salmo trutta; Oncorhynchus mykiss; Oncorhynchus clarki; Oncorhynchus ...",0,0,0,0,0,0,0,0,0,0,390632,327545,285769,143639,143696,163350,141730,168791,113756,87410
732611,Bolas y artículos simil. para molinos; de hierro o acero; forjadas o estampadas pero sin trabajar ...,33783,23131,24069,44475,35034,45679,125788,66281,85297,111339,101709,91706,120070,117076,98226,113944,83647,87655,61105,86706
441011,"""Tableros de partículas y tableros similares; de madera u otras materias leñosas; incl. aglomeradas ...",0,0,0,0,0,15524,7725,10404,20697,21307,29070,40387,37648,32820,69339,72411,86695,70896,71936,86680
030614,Cangrejos congelados; incluso ahumado; incluso pelados o no; incl. Los cangrejos de caparazón; ...,14447,9212,18495,20022,18160,16973,20355,15748,25575,36767,38614,42273,60605,58700,60586,79863,91530,75662,51568,83254
080510,Naranjas; frescas o secas,3360,5628,11879,10770,17563,13943,21863,33179,50840,56498,52245,55274,50951,62796,63357,63540,83697,74035,80159,81023
200969,Jugo de uva; incl. el mosto; sin fermentar y sin adición de alcohol; incl. con adición de azúcar ...,11556,11510,23075,21709,31544,45756,63631,66420,71190,63271,73607,100028,61654,47143,54355,44715,59697,51669,55784,80309
100510,Semillas de maíz para la siembra,65051,68300,74555,79560,99880,115877,176910,195009,166036,166795,273278,369386,278816,83767,74701,73707,82730,65228,90568,78827
151800,Grasas y aceites; animales o vegetales; y sus fracciones; cocidos; oxidados; deshidratados; ...,127,52,59,344,462,900,388,259,202,1443,1436,5308,8917,7531,9856,12090,14020,16167,28593,78401
701090,"""Bombonas """"damajuanas""""; botellas; frascos; bocales; tarros; envases tubulares y demás recipientes ...",2362,3806,5646,7358,9337,26798,37789,23482,26040,33610,22333,25698,31669,31998,28384,29667,28595,29696,46487,75402
030822,"""Erizos marinos congelados """"Strongylocentrotus spp.; Paracentrotus lividus; Loxechinus albus; ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67573,57241,85069,95125,75134
190190,Extracto de malta; preparaciones alimenticias de harina; grañones; sémola; almidón; fécula ...,10690,11454,10225,12306,8537,12734,14260,11494,15272,16573,20806,21372,27696,23865,14831,13395,16694,66468,64545,70060
130239,Mucílagos y espesativos vegetales; incl. modificados (exc. de algarroba o de su semilla o de ...,25029,23954,24801,29593,34098,38716,46795,49279,52069,55711,58097,68586,72672,73458,59622,58729,59625,68749,63654,69898
080522,clementinas frescas o secas incl. Monreales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42447,71285,53570,56135,68123
110412,Granos de avena aplastados o en copos,3968,6086,6680,8021,8898,4290,2657,761,172,107,1428,12,50,15,134,7222,43300,48824,70741,67424
851712,"""Telefonía celular """"teléfonos móviles"""" o radiotelefonía""",0,0,0,0,0,11859,17090,13160,24349,40819,70825,130729,166675,137756,172923,87297,56041,74087,38724,66066
271113,Butanos; licuados (exc. de pureza >= 95% de n-butano o de isobutano),16602,30377,42857,43861,47824,53265,35728,14060,10363,0,1403,35207,16731,9179,3886,19042,40402,42746,42195,64940
847490,Partes de máquinas y de aparatos para preparar y trabajar materias minerales de la partida ...,8272,6203,9667,14121,21929,29167,35583,27746,27003,48037,55028,72295,88517,49660,34147,36987,42848,46865,47963,64507
020727,"""Trozos y despojos comestibles; de pavo """"gallipavo""""; de especies domésticas; congelados""",4942,4574,15360,24300,35262,40054,35770,33099,37711,51856,52531,45133,66746,147126,136681,40292,64616,74411,60235,61653
293890,"""Heterósidos; naturales o reproducidos por síntesis; sus sales; éteres; ésteres y demás derivados ...",1,1,3,0,0,2,0,0,0,373,26,16,1229,171,745,1753,800,649,1495,61472
310230,Nitrato de amonio; incl. en disolución acuosa (exc. en tabletas o formas simil. o en envases ...,12585,15037,18911,25028,28439,32246,36092,33438,63975,118785,134717,116945,120016,95225,62374,53916,63017,63901,36315,60839
271012,"""Aceites ligeros y preparaciones; de petróleo o de minerales bituminosos que> = 90% en volumen ...",0,0,0,0,0,0,0,0,0,0,147890,89725,101576,78216,31216,45929,22224,42789,7066,59360
200989,Jugo de frutas o verduras; no fermentados; con o sin adición de azúcar u otro edulcorante (excepto ...,0,0,0,0,0,0,0,0,0,0,49566,45228,42961,48574,47672,56506,65350,59457,45673,57521
271112,Propano; licuado,7,3770,4244,4916,6584,1187,95,1956,43,1,18,11,9720,3144,216,10021,17857,7670,27750,56480
260800,Minerales de cinc y sus concentrados,11104,10926,12689,21201,125669,53458,27983,20825,46102,44276,44165,33635,50743,55432,55083,47739,59897,11247,28090,55904
020220,Trozos de bovinos; sin deshuesar; congelados (exc. canales o medias canales),3094,6510,1151,1946,390,380,621,945,2568,3207,922,1066,1051,2924,6798,9997,15454,34891,53726,54057
281000,Óxidos de boro; ácidos bóricos,18766,24556,26090,25215,32313,35927,63543,56689,62742,83535,72157,64174,62565,55996,55462,57069,46452,41580,50151,53833
760200,Desperdicios y desechos; de aluminio,12361,14059,15846,18951,28219,29425,30062,19183,36279,42587,34810,37394,41403,38157,32035,38611,45552,36793,36090,53311
150910,"""Aceite de oliva y sus fracciones; obtenidos de la aceituna exclusivamente por medios mecánicos ...",25,209,394,1127,1875,3153,5169,12543,12398,24313,31651,42475,40533,57911,45217,59588,68551,49621,55100,52158
110422,Granos de avena mondados; pelados; troceados; quebrantados o trabajados de otro modo (sin aplastados; ...,10773,15341,13810,12796,9827,1949,605,9084,349,5195,180,2843,2726,203,0,2698,28306,41696,61243,50629
310250,Abonos minerales o químicos nitrogenados - Nitrato de sodio,25662,31284,33098,37265,34471,34085,86450,68175,103747,80276,137041,69973,71712,74899,82272,55274,54381,35512,70507,50200
380892,Fungicidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,28237,40141,30058,40004,53853,49139,41301,44439,45732,47130,53577,49112,50964,53599,50181
030541,"""Ahumados de salmón del Pacífico """"Oncorhynchus nerka; Oncorhynchus gorbuscha; Oncorhynchus ...",11228,13514,22470,24559,30691,37246,41217,35547,35321,52661,44898,46147,42875,37715,29180,41355,49228,41472,44727,48696
200870,"""Melocotones """"duraznos""""; incl. los griñones y nectarinas; preparados o conservados; incl. ...",29447,42408,53327,52945,50179,63068,85626,68096,71357,87898,86734,99376,84704,72332,85313,92590,84228,65445,52440,48284
030743,Pescado y calamar; congelados; con o sin cáscara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137745,189346,68327,66320,47661
190110,Preparaciones alimenticias de harina; grañones; sémola; almidón; fécula o extracto de malta; ...,5379,8147,12869,12308,16818,18762,23013,22878,28000,34691,45912,84414,85122,72676,81123,87171,96267,50838,53999,46765
030452,Carne fresca o refrigerada; incluso picada; de salmónidos (exc. ??filetes),0,0,0,0,0,0,0,0,0,0,5470,12717,14699,18117,19544,39998,39920,37333,24066,46148
080212,Almendras frescas o secas; sin cáscara,8065,11398,16165,46073,22664,32050,34391,33921,39483,54356,52145,60412,43271,87070,47416,41968,57477,73410,42790,45992
391990,Placas; láminas; hojas; cintas; tiras y demás formas planas; autoadhesivas; de plástico; incl. ...,1346,2496,1951,2424,816,756,1998,5417,15586,22125,27291,29740,32390,25448,27177,31956,36435,36923,34066,45335
240220,Cigarrillos que contengan tabaco,10087,23801,15820,20991,31535,36426,45725,33502,57740,72016,86031,72990,89212,102995,98241,93982,83315,79864,70569,44849
392010,Placas; láminas; hojas y tiras; de polímeros no celulares de etileno y sin esfuerzo; estratificación ...,12128,18229,27294,32536,47897,53194,73428,58370,64555,74285,73243,53904,47088,47073,36471,45043,43895,42321,36796,44579
030442,"""Filetes frescos o refrigerados de truchas """"Salmo trutta; Oncorhynchus mykiss; Oncorhynchus ...",0,0,0,0,0,0,0,0,0,0,61377,69453,76258,58496,32903,52147,52706,47541,44429,42901
151610,Grasas y aceites de origen animal o vegetal y sus fracciones; parcial o totalmente hidrogenados; ...,683,732,1263,2464,428,480,964,519,160,1560,846,19995,26489,33380,24514,16725,28491,34683,37745,42770
480421,"""Papel Kraft para sacos """"bolsas""""; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura ...",0,0,0,2374,7049,7260,10761,7052,6035,11207,17133,30379,31177,29033,30699,32688,41254,40716,34753,42430
020910,Manteca de cerdo; sin partes magras; sin fundir ni extraer de otro modo; frescos; refrigerados; ...,0,0,0,0,0,0,0,0,0,0,20617,25553,27881,19158,21094,23298,34970,32374,38417,41943
070320,Ajos frescos o refrigerados,11713,11552,7291,6065,5246,5028,7785,9773,18696,28017,22497,27854,23211,27647,30704,30384,21300,21600,33170,41435
040299,"""Leche y nata """"crema""""; concentradas; con adición de azúcar u otro edulcorante (exc. en polvo; ...",13222,21270,29410,39096,51192,55801,64061,40160,51828,56057,51697,55724,51571,47931,42369,45826,48307,41663,47413,40643
220422,Vinos de uvas frescas; incl. encabezado; y mosto en el que la fermentación se ha impedido o ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36879,39719,33838,41489,40072
761290,Depósitos; barriles; tambores; bidones; botes; cajas y recipientes simil.; de aluminio; incl. ...,1663,2877,3387,7276,11071,12679,16153,11316,14376,18264,17840,24079,24295,33581,31620,51084,54977,44092,39017,39863
282760,Yoduros y oxiyoduros (exc. compuestos inorganicos u organicos de mercurio),9162,16023,18249,22727,30380,30150,30060,24139,32562,45671,35666,35495,30782,20858,16034,14127,24474,19485,31600,39371
121190,Vegetales; partes de vegetales; incl. semillas y frutos; utilizados principalmente en perfumería; ...,17624,20912,27389,26689,27335,29459,48577,35502,33215,37753,39465,38327,32621,31337,31077,32046,33251,30884,30170,37888
284170,Molibdatos,7584,12780,24004,38405,35994,31922,51455,28760,29455,23059,16799,15383,26839,11889,19751,30877,21980,29565,13400,35910
720449,"""Desperdicios y desechos """"chatarra""""; de hierro o acero (exc. escorias; batiduras y otros ...",521,728,1363,2599,1800,6867,20251,16264,27609,70203,57266,39727,69979,39065,26903,41238,70222,65854,72061,35873
731010,Depósitos; barriles; tambores; bidones; latas o botes; cajas y recipientes simil.; de fundición; ...,2020,3336,4652,7289,7838,9512,13248,9723,11183,30054,29678,27260,27829,26766,21863,25532,29065,33493,23753,35827
230990,Preparaciones de los tipos utilizados para la alimentación de los animales (exc. alimentos ...,1820,5608,12301,18744,18053,17895,28048,24341,20725,30344,32213,29522,40718,37720,33419,43834,59723,52837,45134,35546
160419,"""Preparaciones y conservas de pescado; enteros o en trozos (exc. ??picados; ahumados simplemente; ...",51800,60169,68121,88685,99981,109119,86595,84165,48057,34418,31218,33213,23062,24506,26541,23289,29934,29403,30262,34063
071080,"""Hortalizas; incl. """"silvestres""""; aunque estén cocidas en agua o vapor; congeladas (exc. patatas ...",14141,16912,15074,20300,24857,26516,28471,25006,29178,36445,37368,39647,39626,36694,38641,35895,43176,41108,31699,32291
843143,Partes de máquinas de sondeo o perforación de las subpartidas 8430.41 u 8430.49; n.c.o.p.,3925,8443,10937,36629,80328,16967,25547,26477,33884,45656,43792,36491,37067,28097,29337,31754,36142,24985,25395,31365
392061,Placas; láminas; hojas y tiras; de policarbonatos no celulares y sin esfuerzo; estratificación ...,132,196,417,277,225,1928,1487,5281,11232,17194,21021,20571,23541,22623,19784,22261,24503,24555,22286,31276
040690,"""Queso (exc. queso fresco; incl. lactosuero; curado; requesón; queso fundido; queso de pasta ...",5345,12124,29305,49369,37035,61515,55620,27625,44384,46896,38626,38064,41501,21909,14709,31125,29379,37289,30114,30032
030366,"""Congelados de merluza """"Merluccius spp.; Urophycis spp.""""""",0,0,0,0,0,0,0,0,0,0,36555,21668,14996,26188,25401,15516,23123,21308,32309,29624
140490,Productos vegetales; n.c.o.p.,5013,5478,5820,7235,8099,9645,10463,9492,15767,16287,16951,22774,22579,22121,22052,23993,25252,31290,25893,29608
